step time temp atoms pxx pyy pzz lx ly lz density
1129000 1629000 272.045661030379 750 9.82618098320989 11.861559126629 14.8024164579488 100.798962860802 100.798962860802 100.798962860802 0.0178386661448366
1130000 1630000 269.948573770135 750 11.3700840172265 14.506044568331 12.9762817785301 101.254739616052 101.254739616052 101.254739616052 0.0175988579100501
1131000 1631000 274.95680476439 750 10.4668239596927 17.4040832822626 11.8059773432793 101.244603886639 101.244603886639 101.244603886639 0.0176041439731015
1132000 1632000 282.567924851557 750 15.0018250871301 13.0046897293976 13.4636600938916 99.8364011880628 99.8364011880628 99.8364011880628 0.0183596253951338
1133000 1633000 278.015407963748 750 14.1808138773015 17.1984829096145 13.122452896793 99.2897929014974 99.2897929014974 99.2897929014974 0.0186645169204283
1134000 1634000 280.014582392302 750 12.9839287460687 14.8789669781646 13.6347606895816 101.697980352243 101.697980352243 101.697980352243 0.0173697506382524
1135000 1635000 268.631528196975 750 10.991158710241 15.3299880847928 12.3955541409807 103.446146019993 103.446146019993 103.446146019993 0.0165039394882155
1136000 1636000 272.621268052359 750 11.5176605408265 13.1319172485881 11.9970775595138 101.139611218158 101.139611218158 101.139611218158 0.0176590253023934
1137000 1637000 269.925664195278 750 16.8843794220019 13.3709439025956 15.1163841308217 98.4708638043798 98.4708638043798 98.4708638043798 0.0191340685478251
1138000 1638000 278.985367927984 750 13.2451765492691 12.4420814402178 13.0952959064141 99.8879053075982 99.8879053075982 99.8879053075982 0.0183312403112463
1139000 1639000 286.150487031202 750 11.481166668129 14.0846128047996 13.7267823068301 101.160137549282 101.160137549282 101.160137549282 0.0176482779428633
1140000 1640000 275.686910715478 750 10.858621384278 14.4696376997147 10.8302817277834 101.697566755292 101.697566755292 101.697566755292 0.0173699625638278
1141000 1641000 263.641815394715 750 11.6763850716462 11.7588697638753 11.8752179262778 101.022877021387 101.022877021387 101.022877021387 0.0177203122639406
1142000 1642000 289.75919404644 750 12.624804540116 15.0251179726464 10.3652228160654 100.162326669095 100.162326669095 100.162326669095 0.0181809827944413
1143000 1643000 271.425708591705 750 13.9452985363565 13.3535727659498 10.7407075362237 99.4296839163773 99.4296839163773 99.4296839163773 0.0185858484685578
1144000 1644000 276.587847884464 750 15.6990436731783 13.8632846777228 9.28815937704577 99.1413813866113 99.1413813866113 99.1413813866113 0.0187484630357839
1145000 1645000 296.122007239048 750 13.3808879290413 14.3501434137078 12.6806642647958 99.7678065337905 99.7678065337905 99.7678065337905 0.0183975205319896
1146000 1646000 270.188706975645 750 9.17852782522763 13.0194783477516 9.76188899569405 100.204294613709 100.204294613709 100.204294613709 0.0181581484751282
1147000 1647000 271.610635578403 750 13.3554830197188 12.6515411760168 11.9984209723798 97.7618630163066 97.7618630163066 97.7618630163066 0.0195533944273659
1148000 1648000 287.124518058367 750 13.1116730742798 12.7618590129433 16.2232426718885 95.9680484335801 95.9680484335801 95.9680484335801 0.0206704808054665
1149000 1649000 290.905777284458 750 15.2456195286888 14.2805137862408 12.7359215840213 99.0822037930449 99.0822037930449 99.0822037930449 0.0187820760863293
1150000 1650000 273.030089304172 750 8.00459668037109 12.1896304660834 12.2630479320979 101.497779355105 101.497779355105 101.497779355105 0.0174727372769953
1151000 1651000 268.040289841585 750 11.8372697705273 12.2909403080869 10.4742530352265 99.9613452331337 99.9613452331337 99.9613452331337 0.0182908670219837
1152000 1652000 286.673324920277 750 14.2125862088839 11.0344365170289 16.5804247680011 97.9220247100185 97.9220247100185 97.9220247100185 0.019457606416207
1153000 1653000 277.71114582204 750 14.6299451784032 13.0743976018057 8.54265285591203 97.9686177114918 97.9686177114918 97.9686177114918 0.0194298580246722
1154000 1654000 271.054545654643 750 11.4104247971388 10.7469061621163 10.8262921772425 100.0417143817 100.0417143817 100.0417143817 0.0182468201726264
1155000 1655000 271.036736938998 750 10.6112200482079 10.4291853857143 10.4533998947844 103.222195254594 103.222195254594 103.222195254594 0.0166115935056476
1156000 1656000 283.837238697386 750 12.4277940752843 9.36025417860112 11.3892355687271 101.208882598569 101.208882598569 101.208882598569 0.017622790498654
1157000 1657000 284.930194150573 750 11.0147047919129 12.5543301976536 12.834673340837 98.3034169558848 98.3034169558848 98.3034169558848 0.0192320122458708
1158000 1658000 286.915961946004 750 10.0126180461536 13.9951164200231 11.5858354369941 97.565018731234 97.565018731234 97.565018731234 0.0196719844136655
1159000 1659000 281.549511180848 750 12.0800325141312 12.3320056180407 15.3366608731202 98.8163054046438 98.8163054046438 98.8163054046438 0.0189341028442292
1160000 1660000 272.831510699861 750 9.82658324392743 13.1617412462879 10.3900968381799 101.941724507629 101.941724507629 101.941724507629 0.0172454543228246
1161000 1661000 280.861931574757 750 10.1549073140409 13.6047543521831 11.8174628235192 101.785769337219 101.785769337219 101.785769337219 0.0173248457960037
1162000 1662000 285.10850744149 750 9.69346248777299 13.2203739740253 14.1414528522622 99.2385852314558 99.2385852314558 99.2385852314558 0.0186934248201353
1163000 1663000 292.850013827041 750 11.8056339526712 16.3419301296618 14.0422520824771 98.3567580637117 98.3567580637117 98.3567580637117 0.0192007393385225
1164000 1664000 275.716624510307 750 13.6482830639895 13.6801225655501 14.6717878996222 97.9195424252537 97.9195424252537 97.9195424252537 0.019459086219212
1165000 1665000 274.413664977421 750 11.7717597619602 11.3326734226987 12.7982132135277 99.1526818073176 99.1526818073176 99.1526818073176 0.0187420534852605
1166000 1666000 284.102715404052 750 11.1843694118511 9.91683302055931 13.8883696043431 100.673944850421 100.673944850421 100.673944850421 0.0179052054603278
1167000 1667000 292.641647314282 750 11.3020210081131 15.6067703701752 14.8365334285286 98.0817808957835 98.0817808957835 98.0817808957835 0.0193626832019296
1168000 1668000 278.059437567971 750 13.3337176986742 13.4151139397984 14.0032779588808 95.6818565809176 95.6818565809176 95.6818565809176 0.0208565171796886
1169000 1669000 281.592539232282 750 11.3729387407974 13.489566593503 17.4168709619986 95.9882288229401 95.9882288229401 95.9882288229401 0.0206574463741481
1170000 1670000 281.552412894575 750 12.0769821671147 11.5880192060372 15.8818034515455 98.383054684743 98.383054684743 98.383054684743 0.0191853470652732
1171000 1671000 282.933376547052 750 13.5906652283555 11.2761342107965 11.1509241206949 100.616417033339 100.616417033339 100.616417033339 0.0179359351303162
1172000 1672000 262.899772909225 750 14.3195440455683 10.7698018777067 13.8202975112473 97.5076612648933 97.5076612648933 97.5076612648933 0.0197067201162602
1173000 1673000 271.449951751727 750 15.837390876622 11.1595324103494 16.4794736826493 95.3147034615211 95.3147034615211 95.3147034615211 0.02109846526852
1174000 1674000 282.477412470021 750 15.2337057205067 15.6135922034547 11.1503017516162 96.5058634680723 96.5058634680723 96.5058634680723 0.0203268211465628
1175000 1675000 295.694283085945 750 13.6939937621051 12.2910418906644 11.496415909745 98.447190298787 98.447190298787 98.447190298787 0.0191478753231591
1176000 1676000 272.514166463719 750 12.7958080565423 14.7814846988622 12.8527139294693 98.7849477913297 98.7849477913297 98.7849477913297 0.0189521395019693
1177000 1677000 276.097542527622 750 16.71129126683 9.50732866002043 14.0443292459007 94.8252487923089 94.8252487923089 94.8252487923089 0.0214268631541954
1178000 1678000 288.559475708814 750 12.0111034391433 14.4202969455811 15.2699949777932 94.5598630714468 94.5598630714468 94.5598630714468 0.0216077757733254
1179000 1679000 275.059934597135 750 15.0809559663034 10.7469637256857 14.2115035326495 97.2746966979524 97.2746966979524 97.2746966979524 0.0198486471977701
1180000 1680000 267.99428058813 750 13.6736309817983 10.7514182023493 12.2036129151074 98.640937173718 98.640937173718 98.640937173718 0.0190352681496059
1181000 1681000 288.479252999408 750 9.52322848852034 15.4911200924343 12.1916658114343 97.2661178967885 97.2661178967885 97.2661178967885 0.019853899569927
1182000 1682000 275.146883108212 750 14.1394160672257 15.6389615054615 10.2911284960543 95.575569518034 95.575569518034 95.575569518034 0.0209261765319111
1183000 1683000 270.341648142516 750 15.159083574792 13.6511040065002 10.0659978096923 97.3084657853343 97.3084657853343 97.3084657853343 0.0198279900601348
1184000 1684000 278.843241625927 750 12.2785468264269 10.0333725123281 9.99463718276325 100.897732732584 100.897732732584 100.897732732584 0.0177863300263351
1185000 1685000 276.763216131479 750 13.3247939934542 12.1193475118835 9.92688892912531 98.351941291514 98.351941291514 98.351941291514 0.0192035605370392
1186000 1686000 278.347669103653 750 14.2132157438903 12.2922632901562 12.767378117482 96.7112930360111 96.7112930360111 96.7112930360111 0.0201975642724283
1187000 1687000 282.208707641631 750 14.5542995410853 15.0606370906853 11.1826808458918 96.7575907965008 96.7575907965008 96.7575907965008 0.0201685850073057
1188000 1688000 301.041188555761 750 13.2841385818733 13.9821207158 13.037701345715 98.0656169155175 98.0656169155175 98.0656169155175 0.0193722593295102
1189000 1689000 278.259062403043 750 12.372604585478 8.71183808821575 12.5314397991098 101.786787283918 101.786787283918 101.786787283918 0.0173243260155775
1190000 1690000 279.96329148367 750 11.2873284054432 7.97102952780111 12.5952057068162 98.7051046079423 98.7051046079423 98.7051046079423 0.0189981682313525
1191000 1691000 282.504329517513 750 13.0899499084949 10.9166282513292 11.0911040801161 95.9047600938093 95.9047600938093 95.9047600938093 0.020711429676824
1192000 1692000 281.302206923985 750 15.5566778666469 13.1532935804168 11.9594645343262 95.0481133026663 95.0481133026663 95.0481133026663 0.0212764940703609
1193000 1693000 266.252754415449 750 13.6419141401221 8.19981783886919 15.4153106935443 96.5284318844088 96.5284318844088 96.5284318844088 0.0203125672037464
1194000 1694000 275.469767836863 750 15.2735040103711 10.4537145788466 12.3420768562692 99.6265196809866 99.6265196809866 99.6265196809866 0.0184759037517046
1195000 1695000 265.913969857134 750 10.2476764271814 10.3622199408994 13.4551471891515 99.8791399782239 99.8791399782239 99.8791399782239 0.0183360669485421
1196000 1696000 289.724778761817 750 12.7335509079436 11.1333422386007 18.3811224131971 96.3638575154058 96.3638575154058 96.3638575154058 0.0204168170894594
1197000 1697000 280.941675792254 750 12.9172328205218 13.4286204754341 14.4498488642816 95.977975167918 95.977975167918 95.977975167918 0.0206640677982209
1198000 1698000 266.419163103616 750 9.92866862653198 13.521629057761 16.3510582705758 96.8779925993057 96.8779925993057 96.8779925993057 0.0200934807281816
1199000 1699000 278.430591823198 750 11.3613819100924 11.0500727245764 16.5148175159516 98.5306998167859 98.5306998167859 98.5306998167859 0.0190992303332245
1200000 1700000 286.846942597246 750 12.8617005617074 11.736594816181 11.6986107514787 97.7382201850217 97.7382201850217 97.7382201850217 0.0195675877319877
1201000 1701000 295.404727149771 750 13.8565566580421 10.3300525928148 21.0644607888273 93.9371232640559 93.9371232640559 93.9371232640559 0.0220403658867088
1202000 1702000 270.574333036541 750 12.1502900801428 12.6292301768171 13.6128661769161 94.676950399677 94.676950399677 94.676950399677 0.0215277076313761
1203000 1703000 294.705015998098 750 13.7090805476193 14.3177105290937 11.4229613649747 96.2233821117588 96.2233821117588 96.2233821117588 0.0205063665205299
1204000 1704000 283.587545772618 750 13.2794305706242 11.9586067809815 13.518318352149 96.7043132029004 96.7043132029004 96.7043132029004 0.0202019379905794
1205000 1705000 279.371007016682 750 12.5048807157512 13.0431989183467 15.4279419164347 96.3809622393725 96.3809622393725 96.3809622393725 0.0204059489043102
1206000 1706000 270.846472907273 750 9.84026528731847 12.7970365287957 15.3129898977977 97.7176493506731 97.7176493506731 97.7176493506731 0.0195799480277116
1207000 1707000 285.308812695756 750 12.125675613065 10.7459805815498 12.8067377698674 100.243969449239 100.243969449239 100.243969449239 0.0181365969603963
1208000 1708000 282.450302981151 750 13.6200252849607 10.2467428821216 14.3504057676649 98.7461612869884 98.7461612869884 98.7461612869884 0.0189744809075755
1209000 1709000 265.593619249305 750 12.6235469838829 11.5837707612445 11.4514279561739 95.5029851235308 95.5029851235308 95.5029851235308 0.0209739258839863
1210000 1710000 279.635518995125 750 12.6833855475656 10.4833842602072 14.7984563858706 96.0949478335235 96.0949478335235 96.0949478335235 0.0205886989033737
1211000 1711000 281.307890483559 750 12.7131606908394 8.78034684312038 12.621330340703 97.9353982621186 97.9353982621186 97.9353982621186 0.0194496364139774
1212000 1712000 298.40064042263 750 12.2526305368873 10.6299699527133 12.7750671805235 98.8277618777939 98.8277618777939 98.8277618777939 0.0189275188775852
1213000 1713000 286.106306582724 750 14.2722820644207 8.26590865257141 13.5767887769858 97.6441931494631 97.6441931494631 97.6441931494631 0.0196241703459234
1214000 1714000 268.998469827074 750 13.6461770737779 8.55954331870384 15.9639793620753 94.9403408495853 94.9403408495853 94.9403408495853 0.0213490330100968
1215000 1715000 292.457636886677 750 15.5723238007997 11.0838995751053 15.476130514782 96.5640857670162 96.5640857670162 96.5640857670162 0.0202900757822367
1216000 1716000 289.561434130654 750 14.5994295648215 11.663574064309 14.5374971173775 99.0913094407914 99.0913094407914 99.0913094407914 0.0187768988234185
1217000 1717000 285.656251568039 750 14.3890089065825 15.1747187865966 12.9648880642197 98.7196285630787 98.7196285630787 98.7196285630787 0.0189897842467216
1218000 1718000 271.230064623502 750 10.4425934376098 10.9848820210784 13.1167283195189 97.5023650174333 97.5023650174333 97.5023650174333 0.019709931648693
1219000 1719000 274.587073729255 750 16.2747577884818 13.9875846004805 12.9067240904328 95.8971222130202 95.8971222130202 95.8971222130202 0.0207163788565367
1220000 1720000 281.947474873325 750 12.6686802948248 10.4722775027623 11.6432691675215 98.3164748664505 98.3164748664505 98.3164748664505 0.0192243503597865
1221000 1721000 292.880647278291 750 13.535128726226 9.47043075793756 12.0297044751298 100.52913028677 100.52913028677 100.52913028677 0.0179826955813938
1222000 1722000 280.403764242531 750 13.0245952005007 10.5133981980517 13.9962829510491 99.2164988250646 99.2164988250646 99.2164988250646 0.0187059115284199
1223000 1723000 276.346607084213 750 13.8211845617042 11.5156425018588 15.4790573206256 96.5980535600819 96.5980535600819 96.5980535600819 0.0202686788675597
1224000 1724000 265.067838092576 750 14.1800871002268 9.36207540217453 13.6841859403203 96.947913295183 96.947913295183 96.947913295183 0.0200500366640247
1225000 1725000 275.546518646491 750 16.944583141727 9.88158170868708 16.3812608781949 97.6769674212253 97.6769674212253 97.6769674212253 0.0196044230464439
1226000 1726000 274.158943032117 750 14.7961572883706 11.8102496624222 16.1223646829042 97.9072601924117 97.9072601924117 97.9072601924117 0.0194664104261421
1227000 1727000 284.137717199734 750 15.1548381945644 10.8986258798317 14.264681360724 97.9585538412805 97.9585538412805 97.9585538412805 0.0194358470777366
1228000 1728000 283.575423412497 750 17.3052678527792 11.4345501548994 15.4243920491136 97.8963774140521 97.8963774140521 97.8963774140521 0.0194729031745058
1229000 1729000 267.210180900906 750 12.0180318852005 10.8328440068693 12.1522530939935 97.1270766387733 97.1270766387733 97.1270766387733 0.0199392866196106
1230000 1730000 274.677641613226 750 18.6889907802525 13.1797433215173 14.4751427842474 94.478161780279 94.478161780279 94.478161780279 0.0216638811280271
1231000 1731000 288.704104710793 750 17.6695698448383 12.8175329986959 15.1851836431052 94.2902574754997 94.2902574754997 94.2902574754997 0.0217936565989913
1232000 1732000 297.42266165389 750 16.1902312836037 11.5693974980848 14.5167878352164 98.2400412965472 98.2400412965472 98.2400412965472 0.0192692565679392
1233000 1733000 269.875086883813 750 12.8061693215354 9.8803374482691 14.366539396834 97.9556377045069 97.9556377045069 97.9556377045069 0.0194375829433905
1234000 1734000 278.637255716627 750 11.3466567162299 15.7132260291094 16.1510090313552 95.4385520517768 95.4385520517768 95.4385520517768 0.0210164347136913
1235000 1735000 281.096150601719 750 13.3824939617971 13.5190196307916 16.3913981905164 95.1779182907368 95.1779182907368 95.1779182907368 0.0211895611899488
1236000 1736000 285.289894905593 750 16.7710407192189 11.3617600311278 16.3730310006583 97.4573807041901 97.4573807041901 97.4573807041901 0.0197372373401503
1237000 1737000 264.879344927252 750 11.2143798477085 10.7512014367739 12.1860353257476 100.301866624956 100.301866624956 100.301866624956 0.0181052081606966
1238000 1738000 285.731283255936 750 15.0086783098723 13.5672805435759 13.4294349859951 99.0839972009189 99.0839972009189 99.0839972009189 0.0187810562451513
1239000 1739000 288.98866392578 750 15.5590224903475 12.3514795576182 15.8399372315143 97.6720793971469 97.6720793971469 97.6720793971469 0.0196073665187723
1240000 1740000 276.333370936161 750 13.7238477304243 10.1766380693615 15.9723506242171 97.5607568220876 97.5607568220876 97.5607568220876 0.0196745626185386
1241000 1741000 267.603348826767 750 14.6692325732846 13.0013558278996 10.9837460801328 97.1763102820825 97.1763102820825 97.1763102820825 0.0199089957047639
1242000 1742000 290.214185137089 750 13.9803842820893 11.3034883954891 17.5503741783938 98.7579589900655 98.7579589900655 98.7579589900655 0.01896768160087
1243000 1743000 285.711810080762 750 12.6426643476734 10.6367853360249 14.8652742467425 100.641108732798 100.641108732798 100.641108732798 0.0179227369428458
1244000 1744000 266.423245053891 750 12.4765148523345 9.38652610519552 13.8721870830551 99.7138064818764 99.7138064818764 99.7138064818764 0.0184274262754918
1245000 1745000 282.132395362545 750 13.6493557583927 12.269835602762 16.4469982681144 96.0947352086858 96.0947352086858 96.0947352086858 0.0205888355709583
1246000 1746000 291.902981613211 750 13.0960135883488 13.1164845495771 17.8679879980413 96.4074422628869 96.4074422628869 96.4074422628869 0.0203891389488452
1247000 1747000 269.307788787756 750 10.0597779005756 13.1993721431377 16.0367505254648 98.1162540365956 98.1162540365956 98.1162540365956 0.0193422811386299
1248000 1748000 279.351332470868 750 11.5230104595313 11.7294363986502 13.3875299680376 98.7325809241239 98.7325809241239 98.7325809241239 0.0189823116290528
1249000 1749000 295.842816734398 750 11.5558833030582 15.9950789127549 15.5614584403747 98.253229678172 98.253229678172 98.253229678172 0.0192614981604016
1250000 1750000 270.141621944296 750 10.0157056770731 12.8124342224664 13.1705677705161 98.1538188716023 98.1538188716023 98.1538188716023 0.0193200819547118
1251000 1751000 283.688256254718 750 14.4144005397272 11.0018622623237 14.4566240797389 97.7346877362752 97.7346877362752 97.7346877362752 0.019569709517016
1252000 1752000 289.329428900206 750 12.8255283224599 11.9718436098516 13.4268890422082 97.3369780184067 97.3369780184067 97.3369780184067 0.0198105709445892
1253000 1753000 272.105537255416 750 11.6352424825518 12.2074100633317 14.8750620092405 95.9428356945272 95.9428356945272 95.9428356945272 0.0206867810242978
1254000 1754000 271.815301562832 750 15.6994629216917 8.8541315599255 17.6962957086702 94.1318979730619 94.1318979730619 94.1318979730619 0.0219038331280735
1255000 1755000 296.231227209966 750 11.6090716290528 13.4179991413713 17.7123098663946 96.6626449266623 96.6626449266623 96.6626449266623 0.0202280745457339
1256000 1756000 290.664815838047 750 13.0542836453885 12.757798616053 13.601043687636 99.2312401224566 99.2312401224566 99.2312401224566 0.0186975761964449
1257000 1757000 282.366573725379 750 14.6688220184948 10.1754045443322 15.5051493035149 97.5896026789319 97.5896026789319 97.5896026789319 0.0196571213584419
1258000 1758000 269.324035790976 750 9.75229703734346 16.0254037318426 14.6274277240769 95.8717552502158 95.8717552502158 95.8717552502158 0.0207328274133396
1259000 1759000 275.160548579008 750 15.7313421284347 13.8231538115055 18.2455466775527 95.6751402714126 95.6751402714126 95.6751402714126 0.0208609098147394
1260000 1760000 282.315974612659 750 8.46916322226335 12.5955844751769 14.5318447958068 99.8104756636439 99.8104756636439 99.8104756636439 0.0183739357135477
1261000 1761000 282.497107355056 750 9.05244648149885 11.7049367364564 13.6287739724263 99.8419240679165 99.8419240679165 99.8419240679165 0.0183565788073209
1262000 1762000 306.319082076515 750 12.8107419070656 14.6340562332991 17.6167171192112 96.6564461897868 96.6564461897868 96.6564461897868 0.0202319665744012
1263000 1763000 282.686144798894 750 11.7450307083248 16.1758223452845 16.1308269560732 96.4610141618383 96.4610141618383 96.4610141618383 0.0203551870444281
1264000 1764000 284.871485404088 750 13.0022989851074 12.6363838735844 13.8708514873259 97.6141743975549 97.6141743975549 97.6141743975549 0.0196422806547119
1265000 1765000 261.973366646736 750 10.3500619730622 13.2191925065884 10.7772405475302 98.2839507061048 98.2839507061048 98.2839507061048 0.0192434418629831
1266000 1766000 276.936451887336 750 12.7571949022872 13.541094958013 14.3087992338659 95.8067570703108 95.8067570703108 95.8067570703108 0.0207750533651539
1267000 1767000 271.695519287304 750 13.8035882363835 14.6574403237009 15.3913043180663 94.7524697795921 94.7524697795921 94.7524697795921 0.0214762747646401
1268000 1768000 262.341444638317 750 12.8738660575117 12.8723783500372 11.2425168298976 97.1036658431312 97.1036658431312 97.1036658431312 0.0199537116294949
1269000 1769000 281.909274887394 750 12.8028278723529 11.7901154145786 13.2404405587336 99.359539814882 99.359539814882 99.359539814882 0.0186252389955726
1270000 1770000 281.175698661405 750 12.5664829897939 13.7210677718138 13.0144737818229 98.429157436041 98.429157436041 98.429157436041 0.0191584012977789
1271000 1771000 273.967930410802 750 10.6252890779908 11.4388766706978 16.3583513834836 96.0619349523522 96.0619349523522 96.0619349523522 0.0206099328879542
1272000 1772000 275.738279515337 750 12.479603878526 17.679660349436 15.245351127184 95.3519258695241 95.3519258695241 95.3519258695241 0.0210737663708925
1273000 1773000 284.723425072575 750 7.1146837131355 14.8095073743228 15.5416607370873 96.4042722760805 96.4042722760805 96.4042722760805 0.020391150335641
1274000 1774000 284.383749612003 750 12.0817762767837 11.3249004465494 15.7087029264145 97.0926486794643 97.0926486794643 97.0926486794643 0.0199605048807454
1275000 1775000 283.233107696524 750 10.4687874844138 14.0558796803229 13.306444492097 96.8402505204261 96.8402505204261 96.8402505204261 0.0201169833110178
1276000 1776000 261.521127717317 750 12.5796109963821 12.8662024975147 14.1590481106655 93.8608989146613 93.8608989146613 93.8608989146613 0.0220941063880957
1277000 1777000 270.723819618982 750 12.1581300678597 14.6159051982579 16.4633689232213 92.4501401952984 92.4501401952984 92.4501401952984 0.0231210656154546
1278000 1778000 270.118571879394 750 12.9773215414928 13.6081353215236 10.6153389841814 93.9547405379434 93.9547405379434 93.9547405379434 0.0220279699706432
1279000 1779000 284.110861126296 750 15.3569359333092 11.6456256744636 14.759630960037 95.4475635074286 95.4475635074286 95.4475635074286 0.0210104826249537
1280000 1780000 290.546352934904 750 12.2689866423428 13.6971533145219 15.6278336550609 95.8751557828996 95.8751557828996 95.8751557828996 0.0207306214146294
1281000 1781000 277.501088624343 750 10.2281978031162 15.901572382494 13.5145685952886 95.8429692155715 95.8429692155715 95.8429692155715 0.0207515140784809
1282000 1782000 277.076814302513 750 12.4399977719824 13.5474080110848 14.8391596425649 95.8657784119138 95.8657784119138 95.8657784119138 0.0207367054755086
1283000 1783000 290.554905782208 750 15.4695125456531 15.4224769825519 14.1608081510856 93.8900576838413 93.8900576838413 93.8900576838413 0.0220735279506474
1284000 1784000 280.869262597584 750 13.8589251363903 16.2430294716366 12.7821555626383 92.6808509647846 92.6808509647846 92.6808509647846 0.0229488290262411
1285000 1785000 274.857046014371 750 12.9362265866792 14.2201953944568 11.7838454763623 95.1767927443761 95.1767927443761 95.1767927443761 0.0211903129524796
1286000 1786000 266.539332858539 750 10.5860384232072 9.51509320553054 13.1230104540116 97.1398893823789 97.1398893823789 97.1398893823789 0.0199313976893416
1287000 1787000 282.12661802517 750 12.6302225338953 12.5325989769206 13.272472236818 95.9789490722254 95.9789490722254 95.9789490722254 0.020663438765898
1288000 1788000 290.362113791891 750 10.7973375890206 14.4158265110553 16.5463940886983 94.6014986831999 94.6014986831999 94.6014986831999 0.0215792585590499
1289000 1789000 288.654221407424 750 13.7199518419422 12.1958762974997 16.8258586978617 94.0662926357436 94.0662926357436 94.0662926357436 0.0219496947468364
1290000 1790000 274.334082403086 750 14.4667630803756 12.4730301646266 12.8824731708181 94.3732236981565 94.3732236981565 94.3732236981565 0.0217362288188896
1291000 1791000 268.498070656114 750 14.2524224262999 13.4111236226701 11.8970288923776 95.8580450457691 95.8580450457691 95.8580450457691 0.0207417246934716
1292000 1792000 278.433130277005 750 16.2655492857904 13.7645313479978 10.4479340734899 96.4904537164978 96.4904537164978 96.4904537164978 0.0203365614248555
1293000 1793000 287.416043397195 750 14.6769751717095 15.4883417349315 13.0489172002062 95.264309795955 95.264309795955 95.264309795955 0.0211319654809105
1294000 1794000 289.077953437317 750 19.70329051096 12.9695546418721 13.9586623296308 94.1967610712507 94.1967610712507 94.1967610712507 0.0218586158922431
1295000 1795000 270.417613212561 750 13.2781127003683 13.9812354572814 17.2004156635602 95.0600335768255 95.0600335768255 95.0600335768255 0.0212684910275223
1296000 1796000 271.464156324502 750 11.9267621941192 12.5132975017422 13.6949059313951 97.1515296018648 97.1515296018648 97.1515296018648 0.019924234300931
1297000 1797000 268.151137374663 750 9.97362864153929 12.7232280238947 11.3613485905643 98.8986343181431 98.8986343181431 98.8986343181431 0.0188868566866503
1298000 1798000 286.802925681508 750 14.1521907180382 15.1717121959543 13.4679113572125 95.0868748123489 95.0868748123489 95.0868748123489 0.0212504850268014
1299000 1799000 292.898675175374 750 16.0232278014979 15.576259731268 13.2215847171689 93.7451920068964 93.7451920068964 93.7451920068964 0.0221760177046855
1300000 1800000 283.052725290695 750 12.8014459445977 12.48125411309 18.8592334190624 94.6785357261155 94.6785357261155 94.6785357261155 0.021526626249867
1301000 1801000 282.16130873875 750 16.2395598396004 12.2190817027338 12.9230535050547 97.287707090565 97.287707090565 97.287707090565 0.0198406851180504
1302000 1802000 270.950318578795 750 10.9655114717303 11.8234100232316 16.1576691968166 97.538059142534 97.538059142534 97.538059142534 0.0196883009740607
1303000 1803000 288.578872011695 750 17.1175528905384 13.8461864151228 17.8281754597981 94.0340711510965 94.0340711510965 94.0340711510965 0.0219722661653595
1304000 1804000 284.221984418753 750 17.6651220622071 14.2266965514812 15.4469139362992 93.3951962892022 93.3951962892022 93.3951962892022 0.0224262650591635
1305000 1805000 283.702428600923 750 13.5840114613624 10.9972403535725 19.0839332015841 94.6619873178785 94.6619873178785 94.6619873178785 0.0215379178048324
1306000 1806000 262.036795333824 750 11.4765771547531 10.3522587904079 14.5049346210729 96.4522067576672 96.4522067576672 96.4522067576672 0.0203607636736059
1307000 1807000 270.562391783041 750 11.5657605558862 11.7706901057501 18.9456706503641 96.0161512071571 96.0161512071571 96.0161512071571 0.0206394294856348
1308000 1808000 277.568896119482 750 15.4954225090377 17.2975139493422 13.4925417781704 93.8308440981345 93.8308440981345 93.8308440981345 0.0221153439791696
1309000 1809000 283.336036457764 750 14.8960091420931 16.9602419768912 18.2299780730667 92.7811043957857 92.7811043957857 92.7811043957857 0.0228745181921405
1310000 1810000 290.155644071446 750 16.1293640174647 16.0031743106463 18.8786209756925 94.5821704833287 94.5821704833287 94.5821704833287 0.02159249065532
1311000 1811000 266.976730279723 750 11.0204837265038 14.2268178774576 12.4634117598057 96.5266396658597 96.5266396658597 96.5266396658597 0.020313698660382
1312000 1812000 279.885401315271 750 10.5434309569742 15.2527176426662 13.4101839207799 95.1290160318481 95.1290160318481 95.1290160318481 0.0212222562672892
1313000 1813000 283.193076366239 750 14.8452245793023 17.3222382379999 13.3922450254009 92.6346959509034 92.6346959509034 92.6346959509034 0.0229831487164383
1314000 1814000 280.297899882002 750 9.09231752097324 16.7728481339638 17.6038038450091 92.5021149495372 92.5021149495372 92.5021149495372 0.0230821139671559
1315000 1815000 281.883172689465 750 13.4751247070523 18.0805973608257 10.7576345272443 93.462071442618 93.462071442618 93.462071442618 0.0223781593295717
1316000 1816000 262.265895943739 750 11.222971184116 10.7093648306465 15.33234361471 94.91283933405 94.91283933405 94.91283933405 0.0213675963859656
1317000 1817000 265.766990542044 750 13.2646539435222 11.9676133942277 14.2209005936 94.559125907779 94.559125907779 94.559125907779 0.0216082811267092
1318000 1818000 272.580852873857 750 12.6117064648567 12.08734163927 16.0010121170841 93.5095788492173 93.5095788492173 93.5095788492173 0.0223440690802747
1319000 1819000 290.498723155742 750 13.9823194986763 14.7787431259414 20.2227005504175 92.5921682162308 92.5921682162308 92.5921682162308 0.0230148318577657
