step time temp atoms pxx pyy pzz lx ly lz density IL_con ACN_con
10367000 10367000 309.606218752282 3065 -218.848848091181 -64.546712984949 -33.8430242529503 46.8888578724534 46.8888578724534 46.8888578724534 0.91595323782298 1.0470408906391 15.0612805038085
10368000 10368000 303.565243640546 3065 -56.311018953724 -181.788708455431 115.954233630169 46.9808603766981 46.9808603766981 46.9808603766981 0.910582641819807 1.04090167589513 14.972970260953
10369000 10369000 303.35596425595 3065 89.4563051534127 -171.773159053187 -85.7058260150614 46.7897472900366 46.7897472900366 46.7897472900366 0.921786123821327 1.05370855651822 15.1571923129929
10370000 10370000 299.617392685786 3065 -1.3305787081714 25.3609458108192 148.980902982265 46.896913244736 46.896913244736 46.896913244736 0.915481325503458 1.04650144007008 15.0535207148542
10371000 10371000 300.409555445713 3065 142.478099095582 -97.5961968041603 -98.2232712563983 46.8887654115964 46.8887654115964 46.8887654115964 0.915958656391005 1.04704708469143 15.061369602869
10372000 10372000 303.317736841724 3065 357.601520233932 277.754024405914 -225.14881023572 46.787803695463 46.787803695463 46.787803695463 0.921901003306436 1.05383987710691 15.1590813091533
10373000 10373000 293.992512363685 3065 66.7345063877747 132.482752032044 -238.080711860377 46.8021877054516 46.8021877054516 46.8021877054516 0.921051263657462 1.05286852603555 15.1451087975883
10374000 10374000 305.277363197554 3065 -279.157643796742 -365.53473069541 -137.030984321248 46.8333894265721 46.8333894265721 46.8333894265721 0.919211599075217 1.05076557583774 15.1148586678198
10375000 10375000 294.956643503609 3065 -103.133686271146 105.073650236572 -21.5050375028799 46.8169513338724 46.8169513338724 46.8169513338724 0.920180183596268 1.05187278039546 15.1307853795347
10376000 10376000 293.154519557612 3065 -243.449284857148 -231.7286478668 -268.381548838228 46.8987657336019 46.8987657336019 46.8987657336019 0.915372845976435 1.0463774353765 15.0517369550312
10377000 10377000 302.599657828521 3065 -159.383114817479 136.58635941471 -196.902777221699 46.9625523950652 46.9625523950652 46.9625523950652 0.911648007476491 1.04211951252693 14.9904883725027
10378000 10378000 300.4687619105 3065 39.8938215756953 124.449699071756 -70.8791250646948 46.8392857183637 46.8392857183637 46.8392857183637 0.918864502136968 1.05036880374026 15.1091512538022
10379000 10379000 293.667493255177 3065 -14.0423479952826 192.094177201123 -131.985860053827 46.8192126418749 46.8192126418749 46.8192126418749 0.920046859463077 1.05172037543264 15.1285930927618
10380000 10380000 299.540704036495 3065 92.4736111802045 -113.932721394437 246.234475776682 46.8833345390936 46.8833345390936 46.8833345390936 0.916277001767852 1.04741099041624 15.0666042467567
10381000 10381000 304.778712831211 3065 -499.575842752574 -32.9657125824559 27.0708136093239 46.9145058273597 46.9145058273597 46.9145058273597 0.914451816069911 1.04532459126415 15.036592197415
10382000 10382000 296.379635723316 3065 313.219358444648 54.1761396894633 44.0063024929041 46.7956907561351 46.7956907561351 46.7956907561351 0.921434943486981 1.05330711662493 15.1514177545279
10383000 10383000 299.011975355691 3065 39.1832150310036 38.2197655662952 -29.6647032226453 46.6845262402563 46.6845262402563 46.6845262402563 0.928032952174435 1.06084940656648 15.2599106944562
10384000 10384000 297.358855271457 3065 -301.15447407521 -85.017669873566 -167.06193289155 46.8824607562328 46.8824607562328 46.8824607562328 0.916328234705433 1.04746955561191 15.0674466845713
10385000 10385000 304.514562971395 3065 -231.726061362091 37.8368550917269 -125.008768359689 46.9859297585443 46.9859297585443 46.9859297585443 0.910287941271029 1.04056479895391 14.9681244157216
10386000 10386000 292.099427616486 3065 -253.533299909805 -168.038216132551 -141.154371824903 46.8737201247665 46.8737201247665 46.8737201247665 0.916840938688406 1.04805563578806 15.0758772224898
10387000 10387000 301.601244278598 3065 -45.04206078013 208.605366990871 -73.211426051193 46.8330031524547 46.8330031524547 46.8330031524547 0.919234343970085 1.05079157589319 15.1152326686175
10388000 10388000 296.980110061845 3065 9.79030362641754 -258.043890554988 1.10977866097244 46.7808573843572 46.7808573843572 46.7808573843572 0.922311732980519 1.05430938880904 15.165835054407
10389000 10389000 298.116420461118 3065 -209.31308087541 29.8716215646594 168.818328621776 46.7272830984963 46.7272830984963 46.7272830984963 0.925487749009568 1.05793994385751 15.2180591924119
10390000 10390000 300.980975482299 3065 -126.969438677961 205.491563941161 149.94075232302 46.7982939419389 46.7982939419389 46.7982939419389 0.921281185770381 1.05313135370398 15.1488894725112
10391000 10391000 295.335572287258 3065 -303.51797315226 -54.6925654177731 -47.7596049752015 46.9412268965962 46.9412268965962 46.9412268965962 0.912891062870858 1.04354046915821 15.0109282871219
10392000 10392000 295.546805041693 3065 -145.793472571929 -608.030585947192 -112.627355581033 46.9778413021614 46.9778413021614 46.9778413021614 0.910758211416217 1.04110237232701 14.9758572019346
10393000 10393000 304.881425515467 3065 328.184777535005 73.7739781678983 84.4927559383041 46.8158348250605 46.8158348250605 46.8158348250605 0.920246021178126 1.0519480403951 15.1318679656833
10394000 10394000 303.193422314332 3065 119.232141448124 -24.783187322526 -106.094489769109 46.8745664409263 46.8745664409263 46.8745664409263 0.916791279138345 1.04799886915699 15.0750606563352
10395000 10395000 292.976963099934 3065 71.7117719537263 125.849586133921 -11.7331148717347 46.6449124737989 46.6449124737989 46.6449124737989 0.930399391010855 1.06355452089395 15.2988227236283
10396000 10396000 302.688025601033 3065 -190.853092008551 38.4184384761281 -73.2319109566157 46.8973498316883 46.8973498316883 46.8973498316883 0.915455757951198 1.04647221338952 15.0531003002954
10397000 10397000 298.310654427766 3065 -111.746544120517 67.1733477432448 -197.949049083848 46.8625610166057 46.8625610166057 46.8625610166057 0.9174960606099 1.04880451620229 15.0866495792176
10398000 10398000 291.183588168999 3065 -76.9582420146434 -77.2348368772079 -251.950780413292 46.8799889507744 46.8799889507744 46.8799889507744 0.916473185969876 1.04763525173564 15.0698301595818
10399000 10399000 299.301282881899 3065 -22.3854923313567 -68.6143024871052 -137.356208165743 46.928787994095 46.928787994095 46.928787994095 0.913617165558721 1.04437048882909 15.0228678008492
10400000 10400000 291.436839475428 3065 -81.1446954909502 152.339990345553 -356.085798413729 46.9539792623231 46.9539792623231 46.9539792623231 0.912147460768269 1.04269044562467 14.998701025524
10401000 10401000 298.392888300236 3065 -35.789902831973 23.7331763472462 -50.1148053577256 46.8914079530489 46.8914079530489 46.8914079530489 0.915803809964582 1.04687007724876 15.058823418886
10402000 10402000 295.420510610752 3065 158.637686111264 -169.644483765778 7.00584645434548 46.8852052484811 46.8852052484811 46.8852052484811 0.916167328390795 1.04728562101347 15.0648008561168
10403000 10403000 305.366706883467 3065 159.487300409013 -3.3210062962034 184.335660710656 46.6750992303928 46.6750992303928 46.6750992303928 0.92859537258796 1.06149231839469 15.2691587338314
10404000 10404000 298.799033229073 3065 -109.396869983884 96.7060294291843 316.629105534758 46.730735169863 46.730735169863 46.730735169863 0.925282662544894 1.05770550621838 15.2146868971413
10405000 10405000 305.45840813232 3065 164.794481144668 272.116215754389 -242.674275053133 46.796947069504 46.796947069504 46.796947069504 0.921360734802422 1.05322228748305 15.1501975199484
10406000 10406000 302.732159699314 3065 -61.0329880284451 -89.9863532360891 59.6890213182951 46.8626156651057 46.8626156651057 46.8626156651057 0.917492850819477 1.04880084703919 15.0865967997175
10407000 10407000 299.911676932756 3065 353.805762090202 249.331267100781 91.4640408767845 46.757598317627 46.757598317627 46.757598317627 0.923688800054596 1.05588353634865 15.1884785613228
10408000 10408000 298.166881907962 3065 -140.363935036368 -120.998117012614 14.466217374268 46.7534344709435 46.7534344709435 46.7534344709435 0.923935612366855 1.05616567147583 15.1925369666139
10409000 10409000 297.746452138281 3065 -546.634038852262 -207.197235827747 -422.377187462561 46.9229284993617 46.9229284993617 46.9229284993617 0.913959471782941 1.04476178458424 15.0284964397887
10410000 10410000 298.98664681877 3065 121.304692504341 -75.9071067258427 -161.931899083612 46.8825386252707 46.8825386252707 46.8825386252707 0.916323668817052 1.0474643362714 15.0673716063656
10411000 10411000 300.189730656059 3065 77.1340863440587 -162.392569416389 -62.9264165168127 46.863288845012 46.863288845012 46.863288845012 0.917453312693084 1.04875565037045 15.085946663021
10412000 10412000 310.79142495582 3065 244.905018057945 -19.3979803910486 -129.5637217317 46.8797386403389 46.8797386403389 46.8797386403389 0.916487866343564 1.04765203310712 15.0700715531562
10413000 10413000 295.331228657021 3065 -56.6398584261661 -109.92710339467 258.265146161996 46.8558942676809 46.8558942676809 46.8558942676809 0.917887745774222 1.04925225781875 15.093090170162
10414000 10414000 305.54789517243 3065 560.049819113461 -82.1634615249692 193.010473020258 46.7398987712829 46.7398987712829 46.7398987712829 0.924738549730254 1.05708352210115 15.2057398948397
10415000 10415000 307.918315271999 3065 119.291085359069 10.9957463904164 45.5648895830027 46.7955800270411 46.7955800270411 46.7955800270411 0.921441484482807 1.05331459374255 15.1515253099891
10416000 10416000 300.126103642822 3065 -139.805142836715 190.315898221979 74.0860167496709 46.9046303382163 46.9046303382163 46.9046303382163 0.915029534755759 1.04598499079372 15.0460917906481
10417000 10417000 298.905700010308 3065 77.9930764937463 68.2809786063816 151.920461044048 46.8143455190989 46.8143455190989 46.8143455190989 0.920333851402259 1.05204844053815 15.1333121831256
10418000 10418000 296.133117461144 3065 -51.6047391337576 157.689545326918 -131.332400897368 46.7611839790917 46.7611839790917 46.7611839790917 0.923476330153756 1.05564065858478 15.1849848581041
10419000 10419000 296.948912631025 3065 -217.701101361749 193.25838838313 79.6920750828504 46.8757888471851 46.8757888471851 46.8757888471851 0.91671955796625 1.04791688353065 15.0738813246331
10420000 10420000 306.939552724576 3065 64.8094618458531 -35.1288517742579 -116.134615753137 46.9427566684082 46.9427566684082 46.9427566684082 0.912801817823996 1.04343845170853 15.0094608053457
10421000 10421000 305.163432840373 3065 -107.994537445105 173.218257668201 -346.810442782159 46.7559421848044 46.7559421848044 46.7559421848044 0.923786956916836 1.05599574103795 15.1900925826228
10422000 10422000 300.113471936842 3065 93.9461541628472 377.54912501029 82.2727871423905 46.8441871074332 46.8441871074332 46.8441871074332 0.918576105123998 1.05003913247229 15.104409059409
10423000 10423000 293.654825578822 3065 -43.6730729680315 234.870913224957 -85.3264092009909 46.8677625241612 46.8677625241612 46.8677625241612 0.917190616133483 1.04845535770443 15.0816270685176
10424000 10424000 294.636236709572 3065 -319.372813867011 -85.142145689831 -323.696959554738 46.9623242055535 46.9623242055535 46.9623242055535 0.911661296609512 1.0421347035488 14.9907068895097
10425000 10425000 294.817027580886 3065 -140.207932433831 -434.288273197651 -244.771696469574 47.0340023153884 47.0340023153884 47.0340023153884 0.907499629256761 1.03737743460577 14.9222754054829
10426000 10426000 296.105174573555 3065 7.71069527358302 -265.840054570444 -101.746574743828 46.8981021319498 46.8981021319498 46.8981021319498 0.915411703723373 1.04642185429253 15.0523759040541
10427000 10427000 297.613150907367 3065 -282.39181478219 326.58302672261 -47.1061523449379 46.8252443453493 46.8252443453493 46.8252443453493 0.919691363078245 1.05131400179256 15.1227475642468
10428000 10428000 296.423169325379 3065 -198.477165813045 -16.7843022993017 -80.0097653454129 46.903794679252 46.903794679252 46.903794679252 0.9150784433523 1.04604089899773 15.0468960086596
10429000 10429000 292.240871161527 3065 -76.1201126796927 31.005454908373 -98.9931278493673 46.7712619372844 46.7712619372844 46.7712619372844 0.922879505292818 1.0549584184789 15.1751710965811
10430000 10430000 299.547233267254 3065 -136.523662163757 4.36581360774843 -150.439925388424 46.8876672266103 46.8876672266103 46.8876672266103 0.916023017597075 1.04712065702214 15.0624279125492
10431000 10431000 298.602779208757 3065 179.466001914039 126.641697548153 143.705138660651 46.8634885261634 46.8634885261634 46.8634885261634 0.917441585182452 1.04874224446426 15.0857538242167
10432000 10432000 298.595325163426 3065 93.2641380803533 -62.0736403360643 -25.8140869381341 46.83783599054 46.83783599054 46.83783599054 0.918949827043978 1.05046634001497 15.1105542756
10433000 10433000 295.665906680981 3065 -129.605618532154 -63.3978193525484 -120.664102504244 46.8031433301848 46.8031433301848 46.8031433301848 0.92099484684435 1.05280403506832 15.1441811198289
10434000 10434000 299.901747673508 3065 92.3930280109909 116.486325112559 71.2634308806356 46.7951677917571 46.7951677917571 46.7951677917571 0.921465836615058 1.05334243105694 15.1519257390498
10435000 10435000 300.409482364347 3065 220.395353100401 13.5260143894904 61.7356904509146 46.7724026070485 46.7724026070485 46.7724026070485 0.922811986306224 1.05488123643845 15.1740608626146
10436000 10436000 301.736889067648 3065 -319.772803083518 115.493108062009 -46.1487274603895 46.7533403274626 46.7533403274626 46.7533403274626 0.923941193744947 1.05617205163898 15.1926287428068
10437000 10437000 298.057661876245 3065 -58.1509064792796 360.844524517812 -388.62128282981 46.8412766408647 46.8412766408647 46.8412766408647 0.918747341991727 1.05023487609226 15.1072247560963
10438000 10438000 295.631608608542 3065 183.433820595805 -102.566570552325 431.708192996079 46.8686649725864 46.8686649725864 46.8686649725864 0.917137636090837 1.04839479536484 15.0807559025558
10439000 10439000 305.168937114128 3065 -62.3845770001937 -189.425352444171 -95.8463132645647 46.898592968985 46.898592968985 46.898592968985 0.915382962140586 1.04638899932658 15.0519032980055
10440000 10440000 300.148971264295 3065 -359.529129667361 -16.1922065810141 -36.9159694270403 46.9775329616513 46.9775329616513 46.9775329616513 0.910776145020449 1.04112287251869 14.9761520893073
10441000 10441000 295.719088962538 3065 38.7557388773831 289.119443314775 -71.3174885434341 46.7937881137801 46.7937881137801 46.7937881137801 0.921547345100929 1.05343560471921 15.1532660063456
10442000 10442000 302.232702225577 3065 56.8127386655789 -224.390203718269 -11.6862036468107 46.8881573056075 46.8881573056075 46.8881573056075 0.915994294846457 1.04708782358355 15.0619556161633
10443000 10443000 305.044704904964 3065 67.8297343582104 188.372024464352 269.983742897644 46.8176645908719 46.8176645908719 46.8176645908719 0.92013812799843 1.05182470596459 15.1300938473367
10444000 10444000 303.298346085989 3065 -84.5898286329098 -204.180892401618 35.3385746285309 46.7955567569331 46.7955567569331 46.7955567569331 0.921442859103925 1.05331616509408 15.1515479132764
10445000 10445000 300.130948286546 3065 -3.80081689455557 92.8315134895349 138.762744353891 46.9075702263966 46.9075702263966 46.9075702263966 0.914857499672345 1.04578833472055 15.0432629686725
10446000 10446000 299.817558611589 3065 48.8712633647692 -91.7797156542293 2.54108208167265 46.8793885544691 46.8793885544691 46.8793885544691 0.916508398939518 1.04767550424807 15.0704091764915
10447000 10447000 310.380373746441 3065 -92.3947776696197 -26.6106515472535 -224.874965469139 46.9466289460604 46.9466289460604 46.9466289460604 0.912575965790138 1.04318027661299 15.0057470558945
10448000 10448000 300.518821913006 3065 -30.0499911562003 -196.023080956284 -307.906193735718 46.9337867531474 46.9337867531474 46.9337867531474 0.913325277816477 1.04403682725229 15.0180682073983
10449000 10449000 293.631167017415 3065 -322.124997957411 165.221346922408 102.165801819164 46.899877740568 46.899877740568 46.899877740568 0.915307736413517 1.04630300758703 15.0506663399058
10450000 10450000 301.286656772611 3065 282.877521230341 84.5036986120309 -37.1994999018434 46.7877026308872 46.7877026308872 46.7877026308872 0.921906977423342 1.05384670621611 15.1591795432626
10451000 10451000 297.64641466444 3065 -78.2963536502137 107.007197621286 98.7835123426922 46.8607771408745 46.8607771408745 46.8607771408745 0.917600845124482 1.04892429706767 15.0883725808965
10452000 10452000 298.595566032544 3065 184.134987116208 135.874678919541 208.915897118182 46.7517395868814 46.7517395868814 46.7517395868814 0.924036101922682 1.05628054270472 15.1941893450602
10453000 10453000 300.869163711434 3065 25.7206221452571 -66.9166315974537 -102.440719167714 46.7922162374883 46.7922162374883 46.7922162374883 0.921640219976379 1.05354177148438 15.1547931744292
10454000 10454000 298.060029967504 3065 -24.4779655172604 -98.5934015803539 -81.6938519430203 46.8944370036753 46.8944370036753 46.8944370036753 0.91562635798285 1.04666722903192 15.0559055253053
10455000 10455000 304.712561756221 3065 -73.6720855520909 -99.8933845842558 -205.939129119563 46.8943618517705 46.8943618517705 46.8943618517705 0.915630760079765 1.04667226113977 15.0559779102413
10456000 10456000 303.625942194464 3065 111.106580120463 118.777478211311 160.267948873002 46.7198902660336 46.7198902660336 46.7198902660336 0.925927158769466 1.05844224022742 15.225284532502
10457000 10457000 289.30723309141 3065 281.578186702063 -307.61187917661 126.277520027622 46.8261712589796 46.8261712589796 46.8261712589796 0.919636748902279 1.05125157144887 15.1218495277645
10458000 10458000 296.522235530389 3065 -18.5629091407342 106.012366768553 37.3378704202745 46.7775183336451 46.7775183336451 46.7775183336451 0.922509255140321 1.05453517956951 15.1690829676537
10459000 10459000 300.166989249207 3065 142.320320468394 -220.965884671049 -237.337487516802 46.9046722998719 46.9046722998719 46.9046722998719 0.915027078958627 1.04598218353249 15.046051409275
10460000 10460000 301.886731386048 3065 92.6415332938846 -187.584469862583 -137.069074246254 46.8309913380807 46.8309913380807 46.8309913380807 0.919352817330994 1.05092700469916 15.1171807599034
10461000 10461000 312.259968580347 3065 7.80696438775604 180.685942470935 -133.178947824378 46.9258262471374 46.9258262471374 46.9258262471374 0.913790166688261 1.04456824920514 15.0257125077969
10462000 10462000 291.885803915355 3065 -83.0731191836339 0.545977344004152 -355.696848944568 46.9706107536254 46.9706107536254 46.9706107536254 0.911178876282289 1.04158324110703 14.9827743143858
10463000 10463000 295.704153691948 3065 -44.404003646815 286.611951647521 149.394487909215 46.8645928458788 46.8645928458788 46.8645928458788 0.917376730786309 1.04866810836004 15.0846874048714
10464000 10464000 299.770772382767 3065 -68.1030399756282 -88.1853550001236 392.567057190772 46.8708114051783 46.8708114051783 46.8708114051783 0.917011641858679 1.04825076932988 15.0786841434375
10465000 10465000 300.355422935448 3065 96.3140383213358 -218.669364313881 -371.228405856472 46.9225843760191 46.9225843760191 46.9225843760191 0.913979580464033 1.04478477114129 15.0288270925709
10466000 10466000 303.556042116157 3065 -174.919462996265 -234.402264027544 92.2199009867111 46.9143274521311 46.9143274521311 46.9143274521311 0.914462246753721 1.04533651474672 15.0367637121259
10467000 10467000 294.406116515208 3065 158.377832763128 17.8849883942432 -20.9446669636229 46.9187260728356 46.9187260728356 46.9187260728356 0.91420507893456 1.0450425420729 15.0325350282793
10468000 10468000 306.700485214702 3065 122.083378542224 122.509204219149 135.372446303388 46.8592739519178 46.8592739519178 46.8592739519178 0.91768915454042 1.04902524498258 15.0898246778264
10469000 10469000 300.646148735381 3065 -19.3688456552561 -272.111354321289 -197.547290523356 46.7334833418405 46.7334833418405 46.7334833418405 0.925119437839162 1.05751892142976 15.2120029467204
10470000 10470000 300.16264527142 3065 528.53261857392 196.559087127179 402.991818690938 46.7160378599922 46.7160378599922 46.7160378599922 0.926156245505369 1.05870411296293 15.2290514710822
10471000 10471000 299.662427737513 3065 136.311755784006 106.795871917745 133.528011580194 46.7497318123696 46.7497318123696 46.7497318123696 0.924155161588326 1.05641664172507 15.1961470771222
10472000 10472000 292.716557466669 3065 -226.534434620605 -134.710482938064 234.637356520647 46.7865946679373 46.7865946679373 46.7865946679373 0.921972474579348 1.05392157706948 15.1602565316918
10473000 10473000 288.516637695498 3065 -167.741632580207 -85.0729638034397 104.856372659704 46.7551822469986 46.7551822469986 46.7551822469986 0.923832002108174 1.05604723292128 15.1908332735599
10474000 10474000 301.046211427946 3065 -220.774348162115 -253.538787566126 -341.642668505489 46.8411947675461 46.8411947675461 46.8411947675461 0.918752159611712 1.05024038319121 15.1073039735967
10475000 10475000 303.144829051005 3065 14.9980225668768 244.491358082141 221.299186104052 46.8965716323664 46.8965716323664 46.8965716323664 0.915501331786149 1.04652430957387 15.0538496838703
10476000 10476000 291.007542461655 3065 -17.8111655471547 -1.62781616594535 -290.859600966254 46.8417245663696 46.8417245663696 46.8417245663696 0.918720985590316 1.05020474766554 15.1067913702658
10477000 10477000 302.938139004039 3065 -175.464139815027 -80.8891187493134 -20.8279071892489 46.851223274778 46.851223274778 46.851223274778 0.918162309017977 1.04956611548244 15.0976048919398
10478000 10478000 302.36276673714 3065 186.336942947607 -64.3477892407859 173.389374473668 46.8210265003253 46.8210265003253 46.8210265003253 0.919939935058898 1.05159814842501 15.1268349042675
10479000 10479000 299.2386583221 3065 -74.3227517290055 305.431246656751 161.661999710701 46.7648738612561 46.7648738612561 46.7648738612561 0.923257752638032 1.05539079910802 15.1813907256308
10480000 10480000 302.392454807618 3065 24.7159550738274 209.217471114022 -50.9146096911179 46.9000141340409 46.9000141340409 46.9000141340409 0.915299750810094 1.04629387911521 15.0505350303496
10481000 10481000 299.280125001538 3065 8.40740407300025 -95.961060914593 -175.988455210019 46.8734032364732 46.8734032364732 46.8734032364732 0.916859533761801 1.04807689211579 15.0761829865886
10482000 10482000 299.624990375269 3065 -198.134908790902 74.0707838732386 39.3648228374689 46.8490639139807 46.8490639139807 46.8490639139807 0.91828927431345 1.04971125155551 15.0996926185293
10483000 10483000 305.380814049004 3065 28.1749509294275 -107.237111932051 21.1833340881171 46.8304418194869 46.8304418194869 46.8304418194869 0.919385181368741 1.05096400055169 15.1177129310128
10484000 10484000 299.06293121133 3065 -2.34759559307403 157.178423182158 178.209896655724 46.6281143377037 46.6281143377037 46.6281143377037 0.931405303877995 1.06470439608498 15.3153632359916
10485000 10485000 290.619388537401 3065 -136.830932966356 267.609094043367 -196.412527717085 46.9391675928985 46.9391675928985 46.9391675928985 0.913011218543468 1.04367782104177 15.0129040411393
10486000 10486000 299.768033053383 3065 -77.6103471134992 -226.556168062153 -24.2919340315429 46.8969500143682 46.8969500143682 46.8969500143682 0.915479172151147 1.04649897853839 15.0534853066676
10487000 10487000 294.17959278483 3065 -19.5853140964307 -163.609278844663 -46.8308998050322 46.8938523214053 46.8938523214053 46.8938523214053 0.915660607067489 1.04670637971189 15.0564686927788
10488000 10488000 298.367851774887 3065 137.802476597733 -204.878865243635 329.685216917558 46.7913205502147 46.7913205502147 46.7913205502147 0.921693147562616 1.05360227386021 15.1556634778353
10489000 10489000 300.107030517845 3065 -47.3238361251068 15.0146559017175 0.888063662486036 46.7907589600094 46.7907589600094 46.7907589600094 0.921726334888577 1.05364021082675 15.1562091865078
10490000 10490000 303.617801592008 3065 16.5179708366037 190.770662245012 261.896212067455 46.8352544849468 46.8352544849468 46.8352544849468 0.91910178980604 1.05064005109449 15.113053042667
10491000 10491000 299.905730382737 3065 119.837247452256 45.2615242364004 349.810968697974 46.8260700225867 46.8260700225867 46.8260700225867 0.919642713586594 1.05125838977552 15.121947606771
10492000 10492000 292.158757952086 3065 195.582210536165 388.439119925817 194.481175633267 46.7217430462329 46.7217430462329 46.7217430462329 0.925817008460592 1.05831632563621 15.2234732995362
10493000 10493000 299.630769115935 3065 419.239839176954 -186.73285448565 -14.716671659782 46.8696333380105 46.8696333380105 46.8696333380105 0.917080790796984 1.04832981459437 15.0798211791652
10494000 10494000 294.902629404919 3065 172.666771289183 76.6860564450116 221.232213994217 46.7400085884554 46.7400085884554 46.7400085884554 0.92473203163555 1.05707607116217 15.2056327159482
10495000 10495000 302.053265870939 3065 256.719735216891 507.797098713088 228.51883470034 46.7371213644109 46.7371213644109 46.7371213644109 0.924903420464234 1.05727198849116 15.2084509113728
10496000 10496000 299.019684614123 3065 -116.240531187295 -231.836459700795 27.1720371066328 46.7644397425502 46.7644397425502 46.7644397425502 0.923283464943171 1.05542019125793 15.1818135204025
10497000 10497000 303.569073783857 3065 -406.503879030241 -19.1711002656113 -307.559002351022 46.8951880874025 46.8951880874025 46.8951880874025 0.915582364063357 1.04661693887436 15.0551821207312
10498000 10498000 301.995540873421 3065 -125.940690586148 376.327396023808 -209.288249139932 46.7944130958742 46.7944130958742 46.7944130958742 0.921510421276534 1.05339339650117 15.152658857363
10499000 10499000 303.063801359256 3065 -210.900325009735 229.276979133626 188.87028058959 46.8053555165434 46.8053555165434 46.8053555165434 0.920864264611596 1.05265476441602 15.1420339189074
10500000 10500000 296.336992965295 3065 -31.9323114587226 149.880943773214 97.8528365571942 46.941203199344 46.941203199344 46.941203199344 0.912892445431541 1.04354204958558 15.0109510209618
10501000 10501000 293.974588675449 3065 -40.6453204149148 31.6915122111215 -97.1988216292141 46.8642009164584 46.8642009164584 46.8642009164584 0.917399747284849 1.04869441889003 15.0850658717258
10502000 10502000 299.052227382409 3065 222.435434497212 231.927598562806 -62.056212900047 46.8563986877149 46.8563986877149 46.8563986877149 0.917858102267897 1.04921837184948 15.0926027335272
10503000 10503000 304.914860016694 3065 16.3015303580646 3.06750593369829 -130.862059236633 46.8020583897092 46.8020583897092 46.8020583897092 0.921058898370198 1.05287725339858 15.1452343373488
10504000 10504000 300.060326579564 3065 159.161496891858 -30.2351131466386 -157.26738584869 47.0094395592867 47.0094395592867 47.0094395592867 0.908922897094051 1.03900439498151 14.9456786047341
10505000 10505000 299.867271733224 3065 -219.035243159065 113.548336173116 44.0594237768426 46.8729962611949 46.8729962611949 46.8729962611949 0.916883415896516 1.04810419216842 15.0765756873458
10506000 10506000 300.67486082037 3065 -167.361487674714 -327.264030556388 -349.351410357301 46.9521894326313 46.9521894326313 46.9521894326313 0.912251778641226 1.04280969306449 15.0004163540815
10507000 10507000 305.763741662007 3065 82.2476128744804 -80.6796970519184 109.743189640133 46.80933080355 46.80933080355 46.80933080355 0.920629671071805 1.05238659676434 15.1381764303793
10508000 10508000 299.77547405321 3065 350.864273929124 266.401655496245 40.0121860580563 46.8031120691407 46.8031120691407 46.8031120691407 0.920996692316492 1.05280614465723 15.1442114654541
10509000 10509000 307.086644008725 3065 -239.459188002939 152.626546578994 29.536854922862 46.8865303121806 46.8865303121806 46.8865303121806 0.916089654968168 1.04719683127373 15.0635236498605
10510000 10510000 297.103958296154 3065 -22.6602427939412 -338.375587925565 -95.6948594812693 47.0369824713302 47.0369824713302 47.0369824713302 0.907327148864301 1.03718026949266 14.9194392611636
10511000 10511000 306.364145633342 3065 103.526617489754 -73.4627225778124 -5.77332125091464 46.8226059681035 46.8226059681035 46.8226059681035 0.91984684115001 1.05149173127919 15.1253041345545
10512000 10512000 302.407602801473 3065 -17.9130036228517 -15.7329418755076 23.8638481429252 46.8461544442978 46.8461544442978 46.8461544442978 0.918460381255228 1.04990684665504 15.1025061788071
10513000 10513000 304.522732619686 3065 341.312514444742 303.668807050289 349.88994652974 46.6698384590718 46.6698384590718 46.6698384590718 0.928909430580479 1.06185132314147 15.2743228790349
10514000 10514000 294.268873983284 3065 291.459409063152 41.9404723452849 398.931117901634 46.8636765415287 46.8636765415287 46.8636765415287 0.917430542999973 1.04872962196772 15.0855722544587
10515000 10515000 303.240727157653 3065 -41.4215982453024 -485.795370154113 2.07970193445582 46.8394888665998 46.8394888665998 46.8394888665998 0.918852546526579 1.05035513708957 15.1089546642884
10516000 10516000 303.090675970091 3065 -90.0483321700878 194.67848033822 211.115006862561 46.8347591690073 46.8347591690073 46.8347591690073 0.919130950877165 1.05067338558432 15.1135325464821
10517000 10517000 294.188121953444 3065 200.411334127513 328.855417602252 -9.62771797616512 46.853767916792 46.853767916792 46.853767916792 0.918012720141579 1.04939511802984 15.0951451593523
10518000 10518000 294.205513500622 3065 255.314967872031 60.4828562302598 -84.2071537149125 46.7524288101708 46.7524288101708 46.7524288101708 0.923995236164737 1.05623382839898 15.1935173777392
10519000 10519000 300.283060649494 3065 -270.470245189486 3.79088875874052 -240.650611722447 46.977617104953 46.977617104953 46.977617104953 0.910771251057361 1.0411172781507 14.9760716164755
10520000 10520000 299.547299552128 3065 -188.730294099489 -137.317104443768 298.834484487726 46.7789741142132 46.7789741142132 46.7789741142132 0.922423131238742 1.05443672995124 15.1676668077602
10521000 10521000 303.013709876497 3065 135.40526323788 -97.7026694476688 181.910335069033 46.800033485891 46.800033485891 46.800033485891 0.921178458308811 1.05301392428902 15.147200295542
10522000 10522000 309.320682747124 3065 -339.240987422096 1.86443795206881 -240.644664880123 46.9589846327091 46.9589846327091 46.9589846327091 0.911855813751931 1.04235705922553 14.9939053903979
