cmx cmy cmz ux uy uz costheta
#properties of cations
1.884969777473004982e+01 1.979821296180519141e+01 2.031438698105565948e+02 3.736433273681973866e-01 -1.075758742497712334e-01 9.213132448807079822e-01 3.736433273681973866e-01
1.370682589064061396e+01 2.412637855510674001e+01 1.956858116243310235e+02 -4.185154623182951728e-01 -1.486712351055579917e-01 -8.959585211675213934e-01 -4.185154623182951728e-01
9.341133558783502266e+00 2.837960275237348284e+01 2.055044399707444427e+02 -8.630738386665736117e-01 -4.508484932118973498e-01 2.276822021544655239e-01 -8.630738386665736117e-01
3.639865347625231351e+01 2.818373713421168603e+01 2.037876893576716384e+02 6.123379605908312318e-01 -1.692198760534191770e-01 7.722738216254174670e-01 6.123379605908312318e-01
5.795924901323743939e+00 3.280982517100904516e+01 2.032597222698648807e+02 -6.403642172334433891e-01 -5.077707335731317384e-01 5.762833950528186699e-01 -6.403642172334433891e-01
3.276576093952471069e+01 4.077278063506448547e+01 1.942378556247807637e+02 -8.621972422383716861e-02 3.420687648113083235e-01 -9.357110233908925156e-01 -8.621972422383716861e-02
5.562070704887013939e+00 3.895188792087833463e+01 1.932845621325425611e+02 -2.812382130518521484e-01 2.109210966527092501e-01 -9.361716501295153092e-01 -2.812382130518521484e-01
1.630668024207897560e+01 3.312991134281002559e+01 1.943892103857578775e+02 5.749921568043626918e-02 -3.235285525742814250e-01 -9.444697538118015379e-01 5.749921568043626918e-02
6.915582174524381287e+00 3.551489441664870839e+01 2.072280043859660736e+02 -2.924010208227892371e-01 -5.843246160512404197e-01 7.570114834653177693e-01 -2.924010208227892371e-01
3.846383555825583045e+01 1.452833255169286808e+01 2.021366974418247651e+02 -1.277456163342979567e-01 2.402523265420615228e-01 9.622680900344232624e-01 -1.277456163342979567e-01
2.011459566212248617e+01 3.676783617165556706e+01 2.033363949378366726e+02 -3.967849964428266270e-03 -5.402486616490568272e-01 8.414960723337112647e-01 -3.967849964428266270e-03
5.797512194553256393e+00 3.348584344231039456e+00 1.959964149638561537e+02 -5.133474355667977385e-01 1.521609388804419649e-01 -8.445836009987495174e-01 -5.133474355667977385e-01
6.274369108590394539e+00 4.782974788170492708e+00 2.042374770581976975e+02 -9.380592950585000533e-01 -3.351279445332486229e-01 8.794327573652060970e-02 -9.380592950585000533e-01
1.024588592715110380e+01 5.864082854042211856e+00 1.936185313671561232e+02 -4.718663093123630636e-01 -5.340495268399937379e-01 -7.015221229711207096e-01 -4.718663093123630636e-01
3.088596400060296343e+00 9.471935492209089702e+00 2.028205946414643961e+02 -9.443819310037625536e-01 -2.648031770279289931e-01 -1.949924250567701134e-01 -9.443819310037625536e-01
1.000128793288840257e+01 3.584138320748257911e+01 1.934901813892115854e+02 -5.431996943835971647e-01 -2.679093137879248188e-01 -7.957126941347925086e-01 -5.431996943835971647e-01
2.653830908196519900e+01 2.060674545741490604e+01 2.005111685430202897e+02 -8.105131476909467336e-01 -2.626565951686931633e-01 5.235264562889850870e-01 -8.105131476909467336e-01
3.389129333126196997e+01 1.841412068401918134e+01 2.019329310634983585e+02 3.605494325947527501e-01 2.329297744830261807e-01 9.031875922613686880e-01 3.605494325947527501e-01
3.280047147944878105e+01 2.242815347913832369e+01 2.052515471217684251e+02 -1.543499839476758784e-01 -1.065266749007445224e-01 9.822566619727979287e-01 -1.543499839476758784e-01
1.485918510522597913e+01 3.609761870033090503e+01 2.058886832913610760e+02 3.565649718437204907e-01 2.544886481358117347e-01 8.989421276278544148e-01 3.565649718437204907e-01
4.000266013675314980e+01 3.446084822345925147e+01 1.948652724604909281e+02 2.067406436515264179e-01 -7.897970387902758516e-01 -5.774763577677134441e-01 2.067406436515264179e-01
2.665300126642328493e+01 1.575421907601367266e+01 2.024593573933554751e+02 -3.947500832677861005e-01 1.658787451159873250e-01 9.036905519473030779e-01 -3.947500832677861005e-01
1.539647128592319447e+01 1.218103971753612491e+01 1.937797241607740943e+02 2.727726895344055602e-02 -1.729934125754684360e-01 -9.845451893153179812e-01 2.727726895344055602e-02
3.320797297542875981e+01 1.003921109465662376e+00 2.018371666700033131e+02 3.293412858965542589e-01 -7.892919106480968949e-01 5.182206066816338330e-01 3.293412858965542589e-01
1.025141028238877894e+01 2.015856717208036741e+01 2.057044788911467492e+02 6.015861665932915603e-01 -3.742212945174052674e-01 7.057283520543198296e-01 6.015861665932915603e-01
2.472190598179965448e+01 3.245173319432988990e+01 1.987233587878144192e+02 8.289179383998244166e-01 -2.414488843346209446e-01 -5.045765429075669273e-01 8.289179383998244166e-01
3.527807528070866283e+01 8.876770372082191329e+00 2.032845032823607596e+02 6.532141830198954224e-01 3.788009931833214994e-01 6.556073814906142605e-01 6.532141830198954224e-01
2.164754285245449594e+01 2.140696704414744289e+01 1.948499646840527646e+02 -4.676017813184667471e-01 8.503806746218909307e-01 -2.412494193514556629e-01 -4.676017813184667471e-01
1.153489234489154924e+01 3.348585620685054209e+01 2.099117673623367466e+02 3.321759824115761428e-01 8.374515776595798933e-01 4.339746211293754041e-01 3.321759824115761428e-01
2.565596036234391164e+01 5.743527998877275387e+00 2.059120977812173976e+02 -6.476442440267407008e-01 5.473428127782600239e-01 5.300686544958250757e-01 -6.476442440267407008e-01
1.545069441509946806e+01 2.393673742180926212e+01 2.068994814852832462e+02 5.049908682922108483e-01 -6.365042184949315507e-01 5.829636376135610698e-01 5.049908682922108483e-01
3.224553418638954128e+01 9.430473330282076461e+00 1.932669365968003206e+02 -4.954303441049781043e-01 5.425892275064811976e-01 -6.783404044680981793e-01 -4.954303441049781043e-01
1.623637327994753576e+01 1.732008959251096414e+01 2.050742967843169993e+02 6.016047539818341061e-01 -1.676283108915751219e-01 7.810073427145831637e-01 6.016047539818341061e-01
2.443675352527704092e+01 3.787936357955950939e+01 1.961334092732141414e+02 5.424466270513964572e-01 -2.957141825366557675e-01 -7.863235841860781727e-01 5.424466270513964572e-01
2.822450001297528743e+01 2.298975048449675285e+01 1.942499827548207918e+02 -7.103113494057038402e-01 -6.373236005930258408e-01 -2.987915913016785940e-01 -7.103113494057038402e-01
1.927100427560242935e+01 -1.185782369632316202e+00 1.934428928049317449e+02 -1.006498163377464450e-01 -8.045846543227680447e-01 -5.852462289493969294e-01 -1.006498163377464450e-01
1.001629140589756162e+01 1.488043340821613114e+01 2.061828260813766747e+02 5.861307669751669724e-01 -4.984723725201715971e-02 8.086816289142739755e-01 5.861307669751669724e-01
2.860820192296305464e+01 1.474033808013214575e+01 1.933240892516137137e+02 -9.850637174758839487e-01 -3.930338049415273149e-02 -1.676446145699992951e-01 -9.850637174758839487e-01
3.649292775806352296e+01 3.384108211701184388e+01 2.021279545548673582e+02 -5.569458971559976962e-02 -5.078768058534621765e-01 8.596273976278883122e-01 -5.569458971559976962e-02
1.439344687085458574e+01 4.859261967357390688e+00 2.039606342225822004e+02 -5.203633228904537278e-01 9.013009815886231790e-02 8.491752337393496664e-01 -5.203633228904537278e-01
2.553727237272124473e+00 8.190307601004635174e+00 1.961554825074298378e+02 -5.498043239168091123e-01 -9.462157412812491342e-02 -8.299168410822233000e-01 -5.498043239168091123e-01
2.067152217738970066e+01 2.975063210808022873e+01 2.045669412264685150e+02 -3.807787951573131380e-02 -6.307690749685274101e-01 7.750357728227347254e-01 -3.807787951573131380e-02
2.764312491311686060e+01 3.839022494647477401e+01 2.045094103203255713e+02 -1.466292751030198738e-01 5.651085725667915893e-01 8.118818614147542689e-01 -1.466292751030198738e-01
1.416057214009692622e+01 9.541359854091135517e+00 2.060362802500611963e+02 5.996081086274996502e-02 -3.675752512895152369e-01 9.280587997536208222e-01 5.996081086274996502e-02
2.214807453043545493e+01 1.012412826286708167e+01 2.048826474715386894e+02 2.440354396187405239e-01 6.319021692045827532e-01 7.356265035768021487e-01 2.440354396187405239e-01
2.895498056978897594e+01 6.378028211188500052e+00 1.971671235899964643e+02 -3.835645491639300131e-01 -1.968224890665181692e-01 -9.022965944867195054e-01 -3.835645491639300131e-01
6.914304297952512002e+00 2.207364300266022994e+01 1.967777596794351496e+02 4.331487098833727289e-01 -6.051149627153292743e-01 -6.679955666203148956e-01 4.331487098833727289e-01
2.197723084754462164e+01 2.682548113401070466e+01 1.976037367062228043e+02 6.296160793740771533e-01 3.850696631390422287e-01 -6.747628821472032579e-01 6.296160793740771533e-01
1.353995886473835730e+00 1.952760441857010676e+01 2.029518718665206904e+02 -7.317550018056846461e-01 6.472155607382289455e-01 2.136507319684684547e-01 -7.317550018056846461e-01
2.481508241469088105e+01 1.218804614737014091e+01 1.984872286205080911e+02 3.624752735586855845e-01 -3.944815339120933406e-01 -8.443909020476937366e-01 3.624752735586855845e-01
2.006409745220758545e+00 1.333071569253446143e+01 1.950985879510617451e+02 7.118733010651689952e-01 -7.809290362720967826e-02 -6.979526499940025275e-01 7.118733010651689952e-01
2.703768358184069243e+01 1.330911849914198530e+00 1.970354270482610559e+02 5.717497995707144787e-01 -4.055454780609948906e-01 -7.131865337449431186e-01 5.717497995707144787e-01
2.075715078184760287e+01 7.671937133923311336e+00 1.954315334498766390e+02 -3.518033370815035754e-01 -5.029245182993807850e-01 -7.894943577452937511e-01 -3.518033370815035754e-01
-8.908082594548388800e-01 2.779496876319285548e+01 1.971829583560202934e+02 -6.605405971504977325e-01 -8.891832225372481302e-02 -7.455063054620307827e-01 -6.605405971504977325e-01
2.657483148111890614e+01 2.547258349134742161e+01 2.022101617098543898e+02 -7.442380179879950486e-01 -2.381557269732239857e-01 6.240125177359473474e-01 -7.442380179879950486e-01
1.055064886207630792e+01 4.009808974059781406e+01 2.055986012260148357e+02 -4.811127173515474253e-01 1.488397686542288767e-01 8.639312915212445931e-01 -4.811127173515474253e-01
1.756921336059005867e+01 1.293079985492799899e+01 2.052780251324314804e+02 1.234007594015708448e-01 -2.739208561531510377e-01 9.538027139526498166e-01 1.234007594015708448e-01
1.349709997681337903e+01 1.955794736685033897e+01 1.963693365617314726e+02 8.065474092163010811e-01 -3.195716165813483611e-01 -4.973482266602106683e-01 8.065474092163010811e-01
9.951158529257918772e+00 1.445256627381635894e+01 1.957752482031283705e+02 8.101077814706801883e-01 -3.400370319133109720e-01 -4.775983661281082426e-01 8.101077814706801883e-01
1.980724769016143938e+01 2.473533304752624673e+00 2.065379604767508397e+02 4.227184663439977341e-01 -1.878769217639110478e-01 8.865728173592374306e-01 4.227184663439977341e-01
8.170832450949315984e+00 2.810555640554069612e+01 1.953347431822216436e+02 4.403077194561708096e-02 -3.984373773386966078e-01 -9.161380613539282791e-01 4.403077194561708096e-02
2.763066724950620667e+00 3.198063382570151347e+01 1.955486554745328078e+02 -3.906066687606851717e-01 -5.568639432343659712e-02 9.188718386189311804e-01 -3.906066687606851717e-01
3.254036902017618615e+01 1.283934215640271148e+01 2.064516536255911205e+02 9.316938667018002107e-01 1.398308127146057345e-01 3.352519687724754283e-01 9.316938667018002107e-01
1.602561239003624127e+00 6.124367000486893309e-01 2.025767145654232877e+02 -3.456784733537324739e-01 -7.672807037369580030e-01 5.401728563457732779e-01 -3.456784733537324739e-01
2.856019912445291808e+01 2.957990384531166939e+01 2.048009427654260719e+02 -5.471148794992718445e-01 -3.194749702488590137e-01 7.736931252214845900e-01 -5.471148794992718445e-01
1.293567332261010172e+01 2.888573168180328565e+01 1.963329559183322317e+02 -9.036079492802533142e-02 -2.280332455101400646e-01 -9.694512704009868864e-01 -9.036079492802533142e-02
3.263290954991343540e+01 3.284367273244895813e+01 1.939833693949368580e+02 4.796222875547314635e-01 1.450931397239540732e-01 -8.653961185987673055e-01 4.796222875547314635e-01
-1.194482848713647183e+00 4.013928225944133565e+00 1.959727743652288154e+02 -1.403504564011132383e-01 -2.150131659317587041e-01 -9.664735319003830982e-01 -1.403504564011132383e-01
1.550108575219445228e+01 3.628314652045044664e+00 1.929384015589419334e+02 -4.356934123507637951e-02 3.248385534705627853e-01 -9.447653818189434283e-01 -4.356934123507637951e-02
-2.331280568932847241e-01 2.260019642797215056e+01 1.959586226037939127e+02 -8.355980122118125131e-01 1.207378889336277045e-01 -5.359088767351393168e-01 -8.355980122118125131e-01
1.904852207382193541e+01 1.988698794063608943e+01 2.019774015820655961e+02 2.717244223248436175e-01 3.139765965576248319e-01 9.097167334540573469e-01 2.717244223248436175e-01
1.519687083031508834e+01 2.372215778726926771e+01 1.957773273731366999e+02 1.178088723752309108e-01 -4.772330829719375611e-01 -8.708442191958194467e-01 1.178088723752309108e-01
8.439140837185520994e+00 2.914657504244027209e+01 2.042971975379034006e+02 -9.092311565198292200e-01 -3.076784938529003588e-01 2.804151358861080578e-01 -9.092311565198292200e-01
3.545423615933456318e+01 2.724269572078315349e+01 2.010876568856484425e+02 7.080937302422534163e-01 -1.170317201009254127e-01 6.963525297446900852e-01 7.080937302422534163e-01
5.093022877010561444e+00 3.309257729951605853e+01 2.019102762862146108e+02 -7.403619753144971005e-01 -4.142171573500137982e-01 5.294226025258932378e-01 -7.403619753144971005e-01
3.290638570799888640e+01 4.082067287705679348e+01 1.957158528346207618e+02 -8.326317913988247332e-02 6.301744983863737382e-01 -7.719762590799033042e-01 -8.326317913988247332e-02
4.787757542714342840e+00 3.930950581203895666e+01 1.934164591834649229e+02 -5.169828190288185965e-01 2.552197621908572911e-01 -8.170628114265500175e-01 -5.169828190288185965e-01
1.487564139444939748e+01 3.395824408336775946e+01 1.944294101947058380e+02 -3.623169454982684834e-01 -3.359352571098678797e-01 -8.694101069318965758e-01 -3.623169454982684834e-01
5.136570624326391332e+00 3.575518534652652392e+01 2.058186900325100623e+02 -7.729029132352639719e-02 -8.183535851228531666e-01 5.694941795871995005e-01 -7.729029132352639719e-02
3.968099426172473443e+01 1.384752867434429291e+01 2.033728705422858525e+02 3.876550820592242763e-01 1.819096382066018869e-01 9.036771662940252803e-01 3.876550820592242763e-01
2.037200516118970484e+01 3.637254148982381707e+01 2.049206689124771117e+02 1.463491927100996903e-01 -5.718945508215647067e-01 8.071669818158463405e-01 1.463491927100996903e-01
7.140855553331529215e+00 3.614718228333416494e+00 1.964341312086351365e+02 -2.359553190063512218e-01 3.432615038796529849e-01 -9.091185991865362581e-01 -2.359553190063512218e-01
5.923440755928696788e+00 6.088677795457999586e+00 2.052478760995441860e+02 -8.775901276537851903e-01 -8.174620346487541933e-02 4.723908615370246422e-01 -8.775901276537851903e-01
1.052606445902825172e+01 5.217988081777587439e+00 1.936551984924135468e+02 -3.111070222333444657e-01 -4.710052912847489948e-01 -8.254492330233702546e-01 -3.111070222333444657e-01
4.818966328544731503e+00 1.162475360722905293e+01 2.034410736195088703e+02 -6.464949419294175881e-01 -7.537613358604390301e-01 -1.178479470400965595e-01 -6.464949419294175881e-01
1.079965293144899618e+01 3.729963046758307854e+01 1.939741465126287778e+02 -6.082111516308604804e-01 2.507940496436467659e-01 -7.531145594763140050e-01 -6.082111516308604804e-01
2.723340944736542824e+01 1.947957433498373092e+01 2.005961269386962726e+02 -8.611871256528651486e-01 2.503088795544102241e-01 4.423824131065473564e-01 -8.611871256528651486e-01
3.496978761197765095e+01 1.782245678455723947e+01 2.009307263375080481e+02 3.694189884120103184e-01 9.892626915676362709e-02 9.239822532231724006e-01 3.694189884120103184e-01
3.335855355903912312e+01 2.148171820322777847e+01 2.044115345921896107e+02 2.942702282378047846e-02 -5.520097063765361245e-01 8.333182671667646035e-01 2.942702282378047846e-02
1.526558545440839154e+01 3.478738217903529062e+01 2.060901607359357683e+02 3.635367245870370634e-01 -1.240560619434183109e-01 9.232828079042841862e-01 3.635367245870370634e-01
-6.685250290813385954e-01 3.542446715846747907e+01 1.945979973101518681e+02 1.151158466813655828e-01 -8.721192623346786243e-01 -4.755589701684201920e-01 1.151158466813655828e-01
2.926106796954721290e+01 1.383762902758430968e+01 2.013038112349664459e+02 -7.832092930688274723e-01 3.014166095917693022e-01 5.438117603664253119e-01 -7.832092930688274723e-01
1.578490486151062733e+01 1.066142134043985124e+01 1.959283170212733580e+02 5.491742578646053863e-01 -6.698397439131872910e-02 -8.330190764163825090e-01 5.491742578646053863e-01
3.461051703444648808e+01 1.335665646175706822e+00 2.021697347870818362e+02 -1.491711657835729232e-01 -9.259018350002100606e-01 3.470644828299399021e-01 -1.491711657835729232e-01
8.934234303262657662e+00 2.135903031546831343e+01 2.054339214684263197e+02 7.231355741328358011e-01 -1.525971667469467608e-01 6.736386613937611623e-01 7.231355741328358011e-01
2.407233739414049012e+01 3.285855670253383920e+01 1.971305402207827910e+02 7.185112437888061532e-01 -8.455193238631986130e-02 -6.903568376418111052e-01 7.185112437888061532e-01
3.806218384796759580e+01 8.789918104466412530e+00 2.043818080855303947e+02 7.612787829964476893e-01 2.235408409245276951e-01 6.086740564523861474e-01 7.612787829964476893e-01
2.209418055536801617e+01 2.150433460126040686e+01 1.940811991376312733e+02 -5.917602634331897704e-01 6.798693567818409056e-01 -4.331252109154209995e-01 -5.917602634331897704e-01
9.628727847110955196e+00 3.074716517055201237e+01 2.088318808837538541e+02 2.665431843951217017e-01 8.334673249745804258e-01 4.840319711054480445e-01 2.665431843951217017e-01
2.457660002277309275e+01 5.959985300580350476e+00 2.055729898352280429e+02 -5.896072185325932358e-01 2.987443421196515625e-01 7.504099852119208158e-01 -5.896072185325932358e-01
1.491208062688692593e+01 2.473170719652081928e+01 2.065545423486664163e+02 4.004184196855187228e-01 -3.119155582885484446e-01 8.616111499244277772e-01 4.004184196855187228e-01
3.315638944537645472e+01 8.804838600409885530e+00 1.926779054488338261e+02 -5.418497942983291349e-01 1.382297241862020520e-01 -8.290303635997084974e-01 -5.418497942983291349e-01
1.538387648768932969e+01 1.757659682565287795e+01 2.060773992940500818e+02 4.428826162038285164e-01 -1.410805207040335407e-01 8.854102297479576889e-01 4.428826162038285164e-01
2.467021039609840827e+01 3.824429389539294988e+01 1.968607405816217977e+02 5.863656621711563766e-01 -1.485973645624416584e-01 -7.963002784576167503e-01 5.863656621711563766e-01
3.017568136304284820e+01 2.454850099790231965e+01 1.936767449549660398e+02 -9.216519248762440331e-01 -3.156199972858636515e-01 -2.257027839553282511e-01 -9.216519248762440331e-01
1.980553045852980887e+01 3.942262924160766602e+01 1.941332286805617287e+02 1.970427718755280444e-01 -6.318473703691309673e-01 -7.496286057837059369e-01 1.970427718755280444e-01
9.984223222284427379e+00 1.464365196794156176e+01 2.070638982511528923e+02 2.112864091006627365e-01 -4.088948606904757588e-01 8.877854730903540492e-01 2.112864091006627365e-01
2.862508682966452511e+01 1.490306862521631004e+01 1.936254644175678266e+02 -9.319347043535267661e-01 2.236551954411585552e-01 -2.854401169662070803e-01 -9.319347043535267661e-01
3.750402565053067150e+01 3.480618754217484678e+01 2.033633750744581050e+02 1.424971067379948442e-01 -2.061083150219795435e-01 9.680981030092461470e-01 1.424971067379948442e-01
1.396729949392430470e+01 5.475118513460088820e+00 2.044374523954168694e+02 -8.486561139913738616e-01 -1.740296175772782644e-02 5.286586205739195465e-01 -8.486561139913738616e-01
2.963214245713586603e+00 9.180372158915318437e+00 1.961727127260004977e+02 -5.752875543742588249e-01 -1.892554256253359268e-01 -7.957553729969136791e-01 -5.752875543742588249e-01
2.144597654230451056e+01 2.840899952241493409e+01 2.056708024393785479e+02 3.025949660936310126e-01 -7.198615989696909301e-01 6.246883741703491699e-01 3.025949660936310126e-01
2.749234635840357655e+01 3.747337583878788081e+01 2.051085730572991679e+02 -2.623956241282300317e-01 2.180312346440467161e-02 9.647140302937200484e-01 -2.623956241282300317e-01
1.385081528959960551e+01 1.014183466801464739e+01 2.066777334818724228e+02 3.145857988300895247e-01 -1.162944810027935344e-01 9.420782180173391529e-01 3.145857988300895247e-01
2.173222319553410387e+01 1.023016614675231040e+01 2.048777651851910946e+02 4.447935061521113842e-01 6.845732376719158019e-01 5.775103628059867766e-01 4.447935061521113842e-01
2.897156022888546190e+01 5.921476814812930201e+00 1.971124201459685423e+02 1.919900919871301778e-02 -2.580320561446989847e-01 -9.659455761312469857e-01 1.919900919871301778e-02
7.706852013449795535e+00 2.153627806336514894e+01 1.945639396174348406e+02 5.538865047818161136e-01 -4.189001133565952717e-01 -7.195362637493781799e-01 5.538865047818161136e-01
2.195056228487866790e+01 2.619732349885097022e+01 1.968473596506513559e+02 6.720996221532785642e-01 3.799307339835650832e-01 -6.355586009772266065e-01 6.720996221532785642e-01
1.396580904573804016e+00 2.035580640456156232e+01 2.026840095854793447e+02 -7.225373991678990526e-01 5.590061670850592357e-01 4.067576821211358329e-01 -7.225373991678990526e-01
2.464034049257081094e+01 1.201353742127700919e+01 1.986131202593581691e+02 1.266532024020867453e-01 -5.503556537342835231e-01 -8.252682113858533786e-01 1.266532024020867453e-01
2.195119002256749052e+00 1.414664596675380714e+01 1.946987356478133222e+02 5.657796275383790707e-01 -5.114743531823473521e-01 -6.467514198664217062e-01 5.657796275383790707e-01
2.679536313698649508e+01 1.449810586305508631e+00 1.981284000694377312e+02 7.306534200038029558e-01 -3.159283779038352113e-01 -6.052560118427556812e-01 7.306534200038029558e-01
1.954079365518770572e+01 7.121148697586315635e+00 1.957255359193469815e+02 -3.441672505687212169e-01 -2.082438123536476116e-01 -9.155235760221501762e-01 -3.441672505687212169e-01
1.716983596868221496e-01 2.659261930387659945e+01 1.959075819649612811e+02 -1.418272607969471855e-01 -3.395547075414718230e-01 -9.298320432644060496e-01 -1.418272607969471855e-01
2.649640288652050302e+01 2.519093172098494549e+01 2.016328964075589454e+02 -7.333236055282215116e-01 -3.060047607699627470e-01 6.071223731351096387e-01 -7.333236055282215116e-01
1.110217041201803134e+01 5.749127392536795833e-01 2.036226264381485294e+02 -5.020637663785784133e-01 6.569094895799132416e-02 8.623321133500450042e-01 -5.020637663785784133e-01
1.797618980614553408e+01 1.290703055372812180e+01 2.069769499642899007e+02 1.484276604566484858e-01 -8.316765910896298242e-02 9.854198953185900889e-01 1.484276604566484858e-01
1.423047436910499464e+01 1.871512929154176774e+01 1.958160311611501925e+02 4.322535359924921106e-01 -6.001434989976696111e-01 -6.730413518000372131e-01 4.322535359924921106e-01
1.051640462876221349e+01 1.534521519044581161e+01 1.953471819098771789e+02 4.431348483253390036e-01 4.983520286049495512e-02 -8.950686894063114574e-01 4.431348483253390036e-01
2.005198681354807277e+01 1.230486801569154354e+00 2.060142950398550283e+02 6.757105409217564196e-01 -6.855570517780651407e-01 2.709737877444874377e-01 6.757105409217564196e-01
7.891432620847397494e+00 2.656072579235413045e+01 1.931534798480124948e+02 -5.985493734733583482e-01 -2.798041090531460662e-01 -7.506319391496908411e-01 -5.985493734733583482e-01
3.883652494051241799e+00 3.056866193028061218e+01 1.967906344226369981e+02 -5.094751440468389125e-01 1.945693414505407504e-02 8.602653691228816513e-01 -5.094751440468389125e-01
3.177026734022239296e+01 1.344145816444691555e+01 2.061017150628964885e+02 8.678147976609607017e-01 3.950223908552981111e-01 3.014212794140949114e-01 8.678147976609607017e-01
1.278530625808103505e+00 1.237447943935996442e+00 2.041825499108498150e+02 -5.181523522774823115e-02 -6.605870285498517402e-01 7.489592506338182964e-01 -5.181523522774823115e-02
2.759101423285304477e+01 2.919797683890412188e+01 2.032546542429986118e+02 -2.881544185431205718e-01 -5.564468598591734150e-01 7.793163178241178102e-01 -2.881544185431205718e-01
1.339634180002265040e+01 2.825415449566168746e+01 1.957288970577827172e+02 -2.780739855982715669e-01 1.679837063726754773e-02 -9.604127619296950469e-01 -2.780739855982715669e-01
3.246470157836561299e+01 3.224050341027832189e+01 1.957161945665111773e+02 5.434446806029655797e-01 -7.046496697102391238e-01 -4.562200369356783636e-01 5.434446806029655797e-01
-7.373380076489629564e-01 4.710077523855934700e+00 1.964020592917493104e+02 -4.384205950177872402e-01 -1.972738856359331494e-01 -8.768525508375681898e-01 -4.384205950177872402e-01
1.586777362942869019e+01 2.347479080975136689e+00 1.923276240991158943e+02 2.162730290042270409e-01 5.336653649391633059e-02 -9.748733198256992472e-01 2.162730290042270409e-01
1.617283677952063181e+00 2.184226102100821265e+01 1.952318865466075408e+02 3.529555897499440653e-01 -3.732310368862870043e-01 -8.579749091722067567e-01 3.529555897499440653e-01
1.919815818944018559e+01 2.015712047615809510e+01 2.031737783633555239e+02 9.744243723696427439e-02 1.559008816242480333e-01 9.829546716579062871e-01 9.744243723696427439e-02
1.555791181219157160e+01 2.312087312768967706e+01 1.951518102992643549e+02 -7.764435481355008717e-02 -4.991318109989694163e-01 -8.630404332442813686e-01 -7.764435481355008717e-02
8.463914585738095298e+00 2.890444434490990133e+01 2.028963414532469187e+02 -9.133799604498308300e-01 -1.614133960959862335e-01 3.737415730279757820e-01 -9.133799604498308300e-01
3.556086009684244686e+01 2.884624948573193137e+01 2.018167180980123021e+02 6.696230041105108999e-01 -5.126584486269827184e-02 7.409297169884121459e-01 6.696230041105108999e-01
5.249681388996299880e+00 3.307696923651102594e+01 2.024522445708994667e+02 -4.313982108552153472e-01 -1.411169838210280802e-01 8.910564407197644199e-01 -4.313982108552153472e-01
3.347568190684177125e+01 4.070887156460307921e+01 1.963392556143353147e+02 -3.337357535940992104e-02 5.795808266736530712e-01 -8.142310911651646776e-01 -3.337357535940992104e-02
4.191817778962406926e+00 3.948578870090948101e+01 1.944994793157614481e+02 -9.973828212261177661e-01 1.448475381970609419e-02 -7.083572424851886096e-02 -9.973828212261177661e-01
1.502509065581324954e+01 3.331999852122031314e+01 1.936191316519460486e+02 -4.915981301304174766e-01 -4.864144767276788045e-02 -8.694626432576471053e-01 -4.915981301304174766e-01
6.015856456903679650e+00 3.753239066531413926e+01 2.065353191900881029e+02 -1.034199994047812071e-01 -2.085377917254635782e-01 9.725308700218117108e-01 -1.034199994047812071e-01
3.897517150417426990e+01 1.426654572108773600e+01 2.027741944396902056e+02 4.569948914284468477e-01 3.409267273023336431e-01 8.215379697976363804e-01 4.569948914284468477e-01
1.828994740942445674e+01 3.569231544120993505e+01 2.048701656699770126e+02 -3.175885733515569354e-01 -5.499943290723707801e-01 7.724271720134886499e-01 -3.175885733515569354e-01
6.792867344516219319e+00 3.883044540867855332e+00 1.969035559512184079e+02 -2.671694780446431938e-01 3.180051916701443493e-01 -9.096665147581215471e-01 -2.671694780446431938e-01
4.882119872971742325e+00 6.942876995141469720e+00 2.060947764433679197e+02 -6.614819855791557179e-01 -4.814488977576200646e-02 7.484140914912928988e-01 -6.614819855791557179e-01
1.135632255482774156e+01 6.536523944199486458e+00 1.936060579388819463e+02 4.482796963551474723e-01 -9.523074038280857079e-02 -8.888061768022761377e-01 4.482796963551474723e-01
4.773368946659008571e+00 1.274861140737928267e+01 2.039511059088054878e+02 -5.508297693389546668e-01 -8.344149814662153997e-01 -1.839032122420004162e-02 -5.508297693389546668e-01
1.061022167666866522e+01 3.660942169040673377e+01 1.937548850031299139e+02 -7.999913572503916104e-01 1.782986409850607912e-02 -5.997465500283474249e-01 -7.999913572503916104e-01
2.688161059265576114e+01 2.039889330763496744e+01 2.002246834368105795e+02 -6.616042014495792101e-01 -1.671521005943704119e-01 7.309856742037793564e-01 -6.616042014495792101e-01
3.518890839901940382e+01 1.823643590253514191e+01 2.014906154182766045e+02 4.482345547833190280e-01 4.948190943908552936e-02 8.925454187527164240e-01 4.482345547833190280e-01
3.287880951827063569e+01 2.202429162585103484e+01 2.035692981512081303e+02 -1.942795895907365941e-02 -5.368527824476626575e-01 8.434522182014148051e-01 -1.942795895907365941e-02
1.337729007435704354e+01 3.510008946793238493e+01 2.045217235767418344e+02 9.781874975411057604e-02 2.566095878835916722e-01 9.615523967016856854e-01 9.781874975411057604e-02
-4.504524981582316845e-02 3.480272065437250717e+01 1.965214211797721759e+02 9.321118500310107691e-02 -7.736439114706313847e-01 -6.267270324748562826e-01 9.321118500310107691e-02
2.861017789997822902e+01 1.439432943756381356e+01 2.026328558617027511e+02 -4.385580492044596213e-01 6.304782115559469657e-01 6.404405220090256812e-01 -4.385580492044596213e-01
