# Chunk-averaged data for fix stress_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount c_mystress[1] c_mystress[2] c_mystress[3] density/number
1000000 1500 310000
  950 44.95 0 0 0 0 0
  951 45.05 0 0 0 0 0
  952 45.15 0 0 0 0 0
  953 45.25 0 0 0 0 0
  954 45.35 0 0 0 0 0
  955 45.45 0 0 0 0 0
  956 45.55 0.4 159782 159782 106248 0.0008
  957 45.65 0 0 0 0 0
  958 45.75 0 0 0 0 0
  959 45.85 0.4 211404 211404 194389 0.0008
  960 45.95 0 0 0 0 0
  961 46.05 0 0 0 0 0
  962 46.15 0 0 0 0 0
  963 46.25 0 0 0 0 0
  964 46.35 0 0 0 0 0
  965 46.45 0 0 0 0 0
  966 46.55 0 0 0 0 0
  967 46.65 0 0 0 0 0
  968 46.75 0 0 0 0 0
  969 46.85 0 0 0 0 0
  970 46.95 0 0 0 0 0
  971 47.05 0 0 0 0 0
  972 47.15 0 0 0 0 0
  973 47.25 0.4 159782 159782 106898 0.0008
  974 47.35 0 0 0 0 0
  975 47.45 0 0 0 0 0
  976 47.55 0 0 0 0 0
  977 47.65 0 0 0 0 0
  978 47.75 0 0 0 0 0
  979 47.85 0 0 0 0 0
  980 47.95 0 0 0 0 0
  981 48.05 0 0 0 0 0
  982 48.15 0 0 0 0 0
  983 48.25 0 0 0 0 0
  984 48.35 0.4 159782 159782 107556 0.0008
  985 48.45 0 0 0 0 0
  986 48.55 0 0 0 0 0
  987 48.65 0 0 0 0 0
  988 48.75 0 0 0 0 0
  989 48.85 0 0 0 0 0
  990 48.95 0 0 0 0 0
  991 49.05 0 0 0 0 0
  992 49.15 0 0 0 0 0
  993 49.25 0 0 0 0 0
  994 49.35 0 0 0 0 0
  995 49.45 0 0 0 0 0
  996 49.55 0 0 0 0 0
  997 49.65 0 0 0 0 0
  998 49.75 0 0 0 0 0
  999 49.85 0 0 0 0 0
  1000 49.95 0 0 0 0 0
  1001 50.05 0 0 0 0 0
  1002 50.15 0 0 0 0 0
  1003 50.25 0 0 0 0 0
  1004 50.35 0 0 0 0 0
  1005 50.45 0 0 0 0 0
  1006 50.55 0 0 0 0 0
  1007 50.65 0 0 0 0 0
  1008 50.75 0 0 0 0 0
  1009 50.85 0 0 0 0 0
  1010 50.95 0 0 0 0 0
  1011 51.05 0 0 0 0 0
  1012 51.15 0 0 0 0 0
  1013 51.25 0 0 0 0 0
  1014 51.35 0 0 0 0 0
  1015 51.45 0 0 0 0 0
  1016 51.55 0 0 0 0 0
  1017 51.65 0 0 0 0 0
  1018 51.75 0 0 0 0 0
  1019 51.85 0 0 0 0 0
  1020 51.95 0 0 0 0 0
  1021 52.05 0 0 0 0 0
  1022 52.15 0 0 0 0 0
  1023 52.25 0 0 0 0 0
  1024 52.35 0 0 0 0 0
  1025 52.45 0 0 0 0 0
  1026 52.55 0 0 0 0 0
  1027 52.65 0 0 0 0 0
  1028 52.75 0 0 0 0 0
  1029 52.85 0 0 0 0 0
  1030 52.95 0 0 0 0 0
  1031 53.05 0 0 0 0 0
  1032 53.15 0 0 0 0 0
  1033 53.25 0 0 0 0 0
  1034 53.35 0 0 0 0 0
  1035 53.45 0 0 0 0 0
  1036 53.55 0 0 0 0 0
  1037 53.65 0 0 0 0 0
  1038 53.75 0 0 0 0 0
  1039 53.85 0 0 0 0 0
  1040 53.95 0 0 0 0 0
  1041 54.05 0 0 0 0 0
  1042 54.15 0 0 0 0 0
  1043 54.25 0 0 0 0 0
  1044 54.35 0 0 0 0 0
  1045 54.45 0 0 0 0 0
  1046 54.55 0 0 0 0 0
  1047 54.65 0 0 0 0 0
  1048 54.75 0 0 0 0 0
  1049 54.85 0 0 0 0 0
  1050 54.95 0 0 0 0 0
  1051 55.05 0 0 0 0 0
  1052 55.15 0 0 0 0 0
  1053 55.25 0 0 0 0 0
  1054 55.35 0 0 0 0 0
  1055 55.45 0 0 0 0 0
  1056 55.55 0 0 0 0 0
  1057 55.65 0 0 0 0 0
  1058 55.75 0 0 0 0 0
  1059 55.85 0 0 0 0 0
  1060 55.95 0 0 0 0 0
  1061 56.05 0 0 0 0 0
  1062 56.15 0 0 0 0 0
  1063 56.25 0 0 0 0 0
  1064 56.35 0 0 0 0 0
  1065 56.45 0 0 0 0 0
  1066 56.55 0 0 0 0 0
  1067 56.65 0 0 0 0 0
  1068 56.75 0 0 0 0 0
  1069 56.85 0 0 0 0 0
  1070 56.95 0 0 0 0 0
  1071 57.05 0 0 0 0 0
  1072 57.15 0 0 0 0 0
  1073 57.25 0 0 0 0 0
  1074 57.35 0 0 0 0 0
  1075 57.45 0 0 0 0 0
  1076 57.55 0 0 0 0 0
  1077 57.65 0 0 0 0 0
  1078 57.75 0 0 0 0 0
  1079 57.85 0 0 0 0 0
  1080 57.95 0 0 0 0 0
  1081 58.05 0 0 0 0 0
  1082 58.15 0 0 0 0 0
  1083 58.25 0 0 0 0 0
  1084 58.35 0 0 0 0 0
  1085 58.45 0 0 0 0 0
  1086 58.55 0 0 0 0 0
  1087 58.65 0 0 0 0 0
  1088 58.75 0 0 0 0 0
  1089 58.85 0 0 0 0 0
  1090 58.95 0 0 0 0 0
  1091 59.05 0 0 0 0 0
  1092 59.15 0 0 0 0 0
  1093 59.25 0 0 0 0 0
  1094 59.35 0 0 0 0 0
  1095 59.45 0 0 0 0 0
  1096 59.55 0 0 0 0 0
  1097 59.65 0 0 0 0 0
  1098 59.75 0 0 0 0 0
  1099 59.85 0 0 0 0 0
  1100 59.95 0 0 0 0 0
  1101 60.05 0 0 0 0 0
  1102 60.15 0 0 0 0 0
  1103 60.25 0 0 0 0 0
  1104 60.35 0 0 0 0 0
  1105 60.45 0 0 0 0 0
  1106 60.55 0 0 0 0 0
  1107 60.65 0 0 0 0 0
  1108 60.75 0 0 0 0 0
  1109 60.85 0 0 0 0 0
  1110 60.95 0 0 0 0 0
  1111 61.05 0 0 0 0 0
  1112 61.15 0 0 0 0 0
  1113 61.25 0 0 0 0 0
  1114 61.35 0 0 0 0 0
  1115 61.45 0 0 0 0 0
  1116 61.55 0 0 0 0 0
  1117 61.65 0 0 0 0 0
  1118 61.75 0 0 0 0 0
  1119 61.85 0 0 0 0 0
  1120 61.95 0 0 0 0 0
  1121 62.05 0 0 0 0 0
  1122 62.15 0 0 0 0 0
  1123 62.25 0 0 0 0 0
  1124 62.35 0 0 0 0 0
  1125 62.45 0 0 0 0 0
  1126 62.55 0 0 0 0 0
  1127 62.65 0 0 0 0 0
  1128 62.75 0 0 0 0 0
  1129 62.85 0 0 0 0 0
  1130 62.95 0 0 0 0 0
  1131 63.05 0 0 0 0 0
  1132 63.15 0 0 0 0 0
  1133 63.25 0 0 0 0 0
  1134 63.35 0 0 0 0 0
  1135 63.45 0 0 0 0 0
  1136 63.55 0 0 0 0 0
  1137 63.65 0 0 0 0 0
  1138 63.75 0 0 0 0 0
  1139 63.85 0 0 0 0 0
  1140 63.95 0 0 0 0 0
  1141 64.05 0 0 0 0 0
  1142 64.15 0 0 0 0 0
  1143 64.25 0 0 0 0 0
  1144 64.35 0 0 0 0 0
  1145 64.45 0 0 0 0 0
  1146 64.55 0 0 0 0 0
  1147 64.65 0 0 0 0 0
  1148 64.75 0 0 0 0 0
  1149 64.85 0 0 0 0 0
  1150 64.95 0 0 0 0 0
  1151 65.05 0 0 0 0 0
  1152 65.15 0 0 0 0 0
  1153 65.25 0 0 0 0 0
  1154 65.35 0 0 0 0 0
  1155 65.45 0 0 0 0 0
  1156 65.55 0 0 0 0 0
  1157 65.65 0 0 0 0 0
  1158 65.75 0 0 0 0 0
  1159 65.85 0 0 0 0 0
  1160 65.95 0 0 0 0 0
  1161 66.05 0 0 0 0 0
  1162 66.15 0 0 0 0 0
  1163 66.25 0 0 0 0 0
  1164 66.35 0 0 0 0 0
  1165 66.45 0 0 0 0 0
  1166 66.55 0 0 0 0 0
  1167 66.65 0 0 0 0 0
  1168 66.75 0 0 0 0 0
  1169 66.85 0 0 0 0 0
  1170 66.95 0 0 0 0 0
  1171 67.05 0 0 0 0 0
  1172 67.15 0 0 0 0 0
  1173 67.25 0 0 0 0 0
  1174 67.35 0 0 0 0 0
  1175 67.45 0 0 0 0 0
  1176 67.55 0 0 0 0 0
  1177 67.65 0 0 0 0 0
  1178 67.75 0 0 0 0 0
  1179 67.85 0 0 0 0 0
  1180 67.95 0 0 0 0 0
  1181 68.05 0 0 0 0 0
  1182 68.15 0 0 0 0 0
  1183 68.25 0 0 0 0 0
  1184 68.35 0 0 0 0 0
  1185 68.45 0 0 0 0 0
  1186 68.55 0 0 0 0 0
  1187 68.65 0 0 0 0 0
  1188 68.75 0 0 0 0 0
  1189 68.85 0 0 0 0 0
  1190 68.95 0 0 0 0 0
  1191 69.05 0 0 0 0 0
  1192 69.15 0 0 0 0 0
  1193 69.25 0 0 0 0 0
  1194 69.35 0 0 0 0 0
  1195 69.45 0 0 0 0 0
  1196 69.55 0 0 0 0 0
  1197 69.65 0 0 0 0 0
  1198 69.75 0 0 0 0 0
  1199 69.85 0 0 0 0 0
  1200 69.95 0 0 0 0 0
  1201 70.05 0 0 0 0 0
  1202 70.15 0 0 0 0 0
  1203 70.25 0 0 0 0 0
  1204 70.35 0 0 0 0 0
  1205 70.45 0 0 0 0 0
  1206 70.55 0 0 0 0 0
  1207 70.65 0 0 0 0 0
  1208 70.75 0 0 0 0 0
  1209 70.85 0 0 0 0 0
  1210 70.95 0 0 0 0 0
  1211 71.05 0 0 0 0 0
  1212 71.15 0 0 0 0 0
  1213 71.25 0 0 0 0 0
  1214 71.35 0 0 0 0 0
  1215 71.45 0 0 0 0 0
  1216 71.55 0 0 0 0 0
  1217 71.65 0 0 0 0 0
  1218 71.75 0 0 0 0 0
  1219 71.85 0 0 0 0 0
  1220 71.95 0 0 0 0 0
  1221 72.05 0 0 0 0 0
  1222 72.15 0 0 0 0 0
  1223 72.25 0 0 0 0 0
  1224 72.35 0 0 0 0 0
  1225 72.45 0 0 0 0 0
  1226 72.55 0 0 0 0 0
  1227 72.65 0 0 0 0 0
  1228 72.75 0 0 0 0 0
  1229 72.85 0 0 0 0 0
  1230 72.95 0 0 0 0 0
  1231 73.05 0 0 0 0 0
  1232 73.15 0 0 0 0 0
  1233 73.25 0 0 0 0 0
  1234 73.35 0 0 0 0 0
  1235 73.45 0 0 0 0 0
  1236 73.55 0 0 0 0 0
  1237 73.65 0 0 0 0 0
  1238 73.75 0 0 0 0 0
  1239 73.85 0 0 0 0 0
  1240 73.95 0 0 0 0 0
  1241 74.05 0 0 0 0 0
  1242 74.15 0 0 0 0 0
  1243 74.25 0 0 0 0 0
  1244 74.35 0 0 0 0 0
  1245 74.45 0 0 0 0 0
  1246 74.55 0 0 0 0 0
  1247 74.65 0 0 0 0 0
  1248 74.75 0 0 0 0 0
  1249 74.85 0 0 0 0 0
  1250 74.95 0 0 0 0 0
  1251 75.05 0 0 0 0 0
  1252 75.15 0 0 0 0 0
  1253 75.25 0 0 0 0 0
  1254 75.35 0 0 0 0 0
  1255 75.45 0 0 0 0 0
  1256 75.55 0 0 0 0 0
  1257 75.65 0 0 0 0 0
  1258 75.75 0 0 0 0 0
  1259 75.85 0 0 0 0 0
  1260 75.95 0 0 0 0 0
  1261 76.05 0 0 0 0 0
  1262 76.15 0 0 0 0 0
  1263 76.25 0 0 0 0 0
  1264 76.35 0 0 0 0 0
  1265 76.45 0 0 0 0 0
  1266 76.55 0 0 0 0 0
  1267 76.65 0 0 0 0 0
  1268 76.75 0 0 0 0 0
  1269 76.85 0 0 0 0 0
  1270 76.95 0 0 0 0 0
  1271 77.05 0 0 0 0 0
  1272 77.15 0 0 0 0 0
  1273 77.25 0 0 0 0 0
  1274 77.35 0 0 0 0 0
  1275 77.45 0 0 0 0 0
  1276 77.55 0 0 0 0 0
  1277 77.65 0 0 0 0 0
  1278 77.75 0 0 0 0 0
  1279 77.85 0 0 0 0 0
  1280 77.95 0 0 0 0 0
  1281 78.05 0 0 0 0 0
  1282 78.15 0 0 0 0 0
  1283 78.25 0 0 0 0 0
  1284 78.35 0 0 0 0 0
  1285 78.45 0 0 0 0 0
  1286 78.55 0 0 0 0 0
  1287 78.65 0 0 0 0 0
  1288 78.75 0 0 0 0 0
  1289 78.85 0 0 0 0 0
  1290 78.95 0 0 0 0 0
  1291 79.05 0 0 0 0 0
  1292 79.15 0 0 0 0 0
  1293 79.25 0 0 0 0 0
  1294 79.35 0 0 0 0 0
  1295 79.45 0 0 0 0 0
  1296 79.55 0 0 0 0 0
  1297 79.65 0 0 0 0 0
  1298 79.75 0 0 0 0 0
  1299 79.85 0 0 0 0 0
  1300 79.95 0 0 0 0 0
  1301 80.05 0 0 0 0 0
  1302 80.15 0 0 0 0 0
  1303 80.25 0 0 0 0 0
  1304 80.35 0 0 0 0 0
  1305 80.45 0 0 0 0 0
  1306 80.55 0 0 0 0 0
  1307 80.65 0 0 0 0 0
  1308 80.75 0 0 0 0 0
  1309 80.85 0 0 0 0 0
  1310 80.95 0 0 0 0 0
  1311 81.05 0 0 0 0 0
  1312 81.15 0 0 0 0 0
  1313 81.25 0 0 0 0 0
  1314 81.35 0 0 0 0 0
  1315 81.45 0 0 0 0 0
  1316 81.55 0 0 0 0 0
  1317 81.65 0 0 0 0 0
  1318 81.75 0 0 0 0 0
  1319 81.85 0 0 0 0 0
  1320 81.95 0 0 0 0 0
  1321 82.05 0 0 0 0 0
  1322 82.15 0 0 0 0 0
  1323 82.25 0 0 0 0 0
  1324 82.35 0 0 0 0 0
  1325 82.45 0 0 0 0 0
  1326 82.55 0 0 0 0 0
  1327 82.65 0 0 0 0 0
  1328 82.75 0 0 0 0 0
  1329 82.85 0 0 0 0 0
  1330 82.95 0 0 0 0 0
  1331 83.05 0 0 0 0 0
  1332 83.15 0 0 0 0 0
  1333 83.25 0 0 0 0 0
  1334 83.35 0 0 0 0 0
  1335 83.45 0 0 0 0 0
  1336 83.55 0 0 0 0 0
  1337 83.65 0 0 0 0 0
  1338 83.75 0 0 0 0 0
  1339 83.85 0 0 0 0 0
  1340 83.95 0 0 0 0 0
  1341 84.05 0 0 0 0 0
  1342 84.15 0 0 0 0 0
  1343 84.25 0 0 0 0 0
  1344 84.35 0 0 0 0 0
  1345 84.45 0 0 0 0 0
  1346 84.55 0 0 0 0 0
  1347 84.65 0 0 0 0 0
  1348 84.75 0 0 0 0 0
  1349 84.85 0 0 0 0 0
  1350 84.95 0 0 0 0 0
  1351 85.05 0 0 0 0 0
  1352 85.15 0 0 0 0 0
  1353 85.25 0 0 0 0 0
  1354 85.35 0 0 0 0 0
  1355 85.45 0 0 0 0 0
  1356 85.55 0 0 0 0 0
  1357 85.65 0 0 0 0 0
  1358 85.75 0 0 0 0 0
  1359 85.85 0 0 0 0 0
  1360 85.95 0 0 0 0 0
  1361 86.05 0 0 0 0 0
  1362 86.15 0 0 0 0 0
  1363 86.25 0 0 0 0 0
  1364 86.35 0 0 0 0 0
  1365 86.45 0 0 0 0 0
  1366 86.55 0 0 0 0 0
  1367 86.65 0 0 0 0 0
  1368 86.75 0 0 0 0 0
  1369 86.85 0 0 0 0 0
  1370 86.95 0 0 0 0 0
  1371 87.05 0 0 0 0 0
  1372 87.15 0 0 0 0 0
  1373 87.25 0 0 0 0 0
  1374 87.35 0 0 0 0 0
  1375 87.45 0 0 0 0 0
  1376 87.55 0 0 0 0 0
  1377 87.65 0 0 0 0 0
  1378 87.75 0 0 0 0 0
  1379 87.85 0 0 0 0 0
  1380 87.95 0 0 0 0 0
  1381 88.05 0 0 0 0 0
  1382 88.15 0 0 0 0 0
  1383 88.25 0 0 0 0 0
  1384 88.35 0 0 0 0 0
  1385 88.45 0 0 0 0 0
  1386 88.55 0 0 0 0 0
  1387 88.65 0 0 0 0 0
  1388 88.75 0 0 0 0 0
  1389 88.85 0 0 0 0 0
  1390 88.95 0 0 0 0 0
  1391 89.05 0 0 0 0 0
  1392 89.15 0 0 0 0 0
  1393 89.25 0 0 0 0 0
  1394 89.35 0 0 0 0 0
  1395 89.45 0 0 0 0 0
  1396 89.55 0 0 0 0 0
  1397 89.65 0 0 0 0 0
  1398 89.75 0 0 0 0 0
  1399 89.85 0 0 0 0 0
  1400 89.95 0 0 0 0 0
  1401 90.05 0 0 0 0 0
  1402 90.15 0 0 0 0 0
  1403 90.25 0 0 0 0 0
  1404 90.35 0 0 0 0 0
  1405 90.45 0 0 0 0 0
  1406 90.55 0 0 0 0 0
  1407 90.65 0 0 0 0 0
  1408 90.75 0 0 0 0 0
  1409 90.85 0 0 0 0 0
  1410 90.95 0 0 0 0 0
  1411 91.05 0 0 0 0 0
  1412 91.15 0 0 0 0 0
  1413 91.25 0 0 0 0 0
  1414 91.35 0 0 0 0 0
  1415 91.45 0 0 0 0 0
  1416 91.55 0 0 0 0 0
  1417 91.65 0 0 0 0 0
  1418 91.75 0 0 0 0 0
  1419 91.85 0 0 0 0 0
  1420 91.95 0 0 0 0 0
  1421 92.05 0 0 0 0 0
  1422 92.15 0 0 0 0 0
  1423 92.25 0 0 0 0 0
  1424 92.35 0 0 0 0 0
  1425 92.45 0 0 0 0 0
  1426 92.55 0 0 0 0 0
  1427 92.65 0 0 0 0 0
  1428 92.75 0 0 0 0 0
  1429 92.85 0 0 0 0 0
  1430 92.95 0 0 0 0 0
  1431 93.05 0 0 0 0 0
  1432 93.15 0 0 0 0 0
  1433 93.25 0 0 0 0 0
  1434 93.35 0 0 0 0 0
  1435 93.45 0 0 0 0 0
  1436 93.55 0 0 0 0 0
  1437 93.65 0 0 0 0 0
  1438 93.75 0 0 0 0 0
  1439 93.85 0 0 0 0 0
  1440 93.95 0 0 0 0 0
  1441 94.05 0 0 0 0 0
  1442 94.15 0 0 0 0 0
  1443 94.25 0 0 0 0 0
  1444 94.35 0 0 0 0 0
  1445 94.45 0 0 0 0 0
  1446 94.55 0 0 0 0 0
  1447 94.65 0 0 0 0 0
  1448 94.75 0 0 0 0 0
  1449 94.85 0 0 0 0 0
  1450 94.95 0 0 0 0 0
  1451 95.05 0 0 0 0 0
  1452 95.15 0 0 0 0 0
  1453 95.25 0 0 0 0 0
  1454 95.35 0 0 0 0 0
  1455 95.45 0 0 0 0 0
  1456 95.55 0 0 0 0 0
  1457 95.65 0 0 0 0 0
  1458 95.75 0 0 0 0 0
  1459 95.85 0 0 0 0 0
  1460 95.95 0 0 0 0 0
  1461 96.05 0 0 0 0 0
  1462 96.15 0 0 0 0 0
  1463 96.25 0 0 0 0 0
  1464 96.35 0 0 0 0 0
  1465 96.45 0 0 0 0 0
  1466 96.55 0 0 0 0 0
  1467 96.65 0 0 0 0 0
  1468 96.75 0 0 0 0 0
  1469 96.85 0 0 0 0 0
  1470 96.95 0 0 0 0 0
  1471 97.05 0 0 0 0 0
  1472 97.15 0 0 0 0 0
  1473 97.25 0 0 0 0 0
  1474 97.35 0 0 0 0 0
  1475 97.45 0 0 0 0 0
  1476 97.55 0 0 0 0 0
  1477 97.65 0 0 0 0 0
  1478 97.75 0 0 0 0 0
  1479 97.85 0 0 0 0 0
  1480 97.95 0 0 0 0 0
  1481 98.05 0 0 0 0 0
  1482 98.15 0 0 0 0 0
  1483 98.25 0 0 0 0 0
  1484 98.35 0 0 0 0 0
  1485 98.45 0 0 0 0 0
  1486 98.55 0 0 0 0 0
  1487 98.65 0 0 0 0 0
  1488 98.75 0 0 0 0 0
  1489 98.85 0 0 0 0 0
  1490 98.95 0 0 0 0 0
  1491 99.05 0 0 0 0 0
  1492 99.15 0 0 0 0 0
  1493 99.25 0 0 0 0 0
  1494 99.35 0 0 0 0 0
  1495 99.45 0 0 0 0 0
  1496 99.55 0 0 0 0 0
  1497 99.65 0 0 0 0 0
  1498 99.75 0 0 0 0 0
  1499 99.85 0 0 0 0 0
  1500 99.95 0 0 0 0 0
